,client_id,end,run_id,start,success
0,0,1526543327483.182,0,1526543265757.182,True
1,0,1526543396560.4546,1,1526543334898.4546,True
2,0,1526543473811.4546,2,1526543412062.4546,True
3,0,1526543548574.5454,3,1526543486836.5454,True
4,0,1526543623202.818,4,1526543561483.818,True
5,0,1526543698687.3635,5,1526543637019.3635,True
6,0,1526543767730.6365,6,1526543705975.6365,True
7,0,1526543840499.2727,7,1526543778783.2727,True
8,0,1526543914815.182,8,1526543853126.182,True
9,0,1526543990047.6365,9,1526543928184.6365,True
10,0,1526544066539.2727,10,1526544004785.2727,True
11,0,1526544144472.4546,11,1526544082404.4546,True
12,0,1526544217062.4546,12,1526544155314.4546,True
13,0,1526544286240.0908,13,1526544224573.0908,True
14,0,1526544357263.0,14,1526544295541.0,True
15,0,1526544427457.182,15,1526544365733.182,True
16,0,1526544499815.182,16,1526544438084.182,True
17,0,1526544575533.9092,17,1526544513921.9092,True
18,0,1526544649615.0908,18,1526544587752.0908,True
19,0,1526544718728.0,19,1526544657003.0,True
20,0,1526544790081.2727,20,1526544728342.2727,True
21,0,1526544858929.182,21,1526544797162.182,True
22,0,1526544930749.9092,22,1526544869039.9092,True
23,0,1526545008561.9092,23,1526544946871.9092,True
24,0,1526545079485.6365,24,1526545017585.6365,True
25,0,1526545152949.9092,25,1526545091151.9092,True
26,0,1526545227470.3635,26,1526545165701.3635,True
27,0,1526545305281.818,27,1526545243520.818,True
28,0,1526545377679.6365,28,1526545315920.6365,True
29,0,1526545455614.5454,29,1526545393850.5454,True
30,0,1526545530976.6365,30,1526545468910.6365,True
31,0,1526545608781.7273,31,1526545546829.7273,True
32,0,1526545683845.9092,32,1526545622099.9092,True
33,0,1526545755672.0,33,1526545693979.0,True
34,0,1526545832323.182,34,1526545770580.182,True
35,0,1526545907117.7273,35,1526545845330.7273,True
36,0,1526545978971.0,36,1526545917109.0,True
37,0,1526546050776.9092,37,1526545989098.9092,True
38,0,1526546119737.182,38,1526546058019.182,True
39,0,1526546194445.4546,39,1526546132768.4546,True
40,0,1526546265347.818,40,1526546203728.818,True
41,0,1526546341153.4546,41,1526546279467.4546,True
42,0,1526546413746.2727,42,1526546351899.2727,True
43,0,1526546489531.818,43,1526546427787.818,True
44,0,1526546565184.3635,44,1526546503447.3635,True
45,0,1526546641594.7273,45,1526546579747.7273,True
46,0,1526546713583.182,46,1526546651937.182,True
47,0,1526546791066.0,47,1526546729257.0,True
48,0,1526546865201.818,48,1526546803386.818,True
49,0,1526546939672.0,49,1526546877937.0,True
50,0,1526547010185.4546,50,1526546948495.4546,True
51,0,1526547088108.818,51,1526547026418.818,True
52,0,1526547162959.0908,52,1526547101276.0908,True
53,0,1526547237832.3635,53,1526547176125.3635,True
54,0,1526547312323.9092,54,1526547250565.9092,True
55,0,1526547387499.9092,55,1526547325735.9092,True
56,0,1526547464199.7273,56,1526547402514.7273,True
57,0,1526547537568.9092,57,1526547475855.9092,True
58,0,1526547615048.5454,58,1526547553165.5454,True
59,0,1526547683199.3635,59,1526547621576.3635,True
60,0,1526547757067.0908,60,1526547695405.0908,True
61,0,1526547828008.4546,61,1526547766265.4546,True
62,0,1526547903134.4546,62,1526547841324.4546,True
63,0,1526547981285.3635,63,1526547919554.3635,True
64,0,1526548056384.3635,64,1526547994514.3635,True
65,0,1526548131027.0908,65,1526548069064.0908,True
66,0,1526548200125.6365,66,1526548138295.6365,True
67,0,1526548272146.7273,67,1526548210473.7273,True
68,0,1526548344835.6365,68,1526548282774.6365,True
69,0,1526548417025.818,69,1526548355073.818,True
70,0,1526548493534.4546,70,1526548431961.4546,True
71,0,1526548570326.2727,71,1526548508567.2727,True
72,0,1526548642787.818,72,1526548580962.818,True
73,0,1526548716519.0908,73,1526548654692.0908,True
74,0,1526548789400.6365,74,1526548727602.6365,True
75,0,1526548865989.3635,75,1526548804260.3635,True
76,0,1526548939618.2727,76,1526548878007.2727,True
77,0,1526549017012.0,77,1526548955242.0,True
78,0,1526549090349.9092,78,1526549028819.9092,True
79,0,1526549168247.9092,79,1526549106281.9092,True
80,0,1526549237941.818,80,1526549176111.818,True
81,0,1526549308803.2727,81,1526549247081.2727,True
82,0,1526549379587.4546,82,1526549317841.4546,True
83,0,1526549451925.0908,83,1526549390304.0908,True
84,0,1526549529005.0908,84,1526549467141.0908,True
85,0,1526549606063.0908,85,1526549544339.0908,True
86,0,1526549681328.818,86,1526549619721.818,True
87,0,1526549751639.182,87,1526549689959.182,True
88,0,1526549822141.0,88,1526549760410.0,True
89,0,1526549898998.0,89,1526549837244.0,True
90,0,1526549972585.0908,90,1526549910941.0908,True
91,0,1526550043527.0,91,1526549981787.0,True
92,0,1526550116909.4546,92,1526550055230.4546,True
93,0,1526550194183.0,93,1526550132331.0,True
94,0,1526550266647.0908,94,1526550205039.0908,True
95,0,1526550341950.4546,95,1526550280299.4546,True
96,0,1526550418352.818,96,1526550356388.818,True
97,0,1526550488343.9092,97,1526550426629.9092,True
98,0,1526550565079.7273,98,1526550503328.7273,True
99,0,1526550643181.3635,99,1526550581458.3635,True
