cpu_load,mem_avail,timestamp
18.7,23078957056,1530624860796.4993
17.3,23078703104,1530624860995.559
16.3,23078703104,1530624861193.2773
21.6,23078830080,1530624861393.9219
16.9,23088660480,1530624861593.4263
17.2,23088787456,1530624861793.4182
18.8,23088402432,1530624861993.1082
18.2,23085199360,1530624862193.4783
16.4,23085133824,1530624862393.3594
24.4,23083724800,1530624862593.589
21.0,23081295872,1530624862793.9248
17.2,23081594880,1530624862993.9766
17.3,23081594880,1530624863193.12
18.2,23081594880,1530624863393.2158
17.2,23083368448,1530624863593.668
21.6,23078985728,1530624863793.218
20.9,23082983424,1530624863993.1514
31.7,23082950656,1530624864193.0916
30.2,23077965824,1530624864394.0164
27.3,23082450944,1530624864593.443
26.1,23082262528,1530624864793.361
23.2,23082102784,1530624864993.1704
30.6,23082008576,1530624865193.3677
24.4,23081975808,1530624865393.6016
16.8,23082160128,1530624865593.7686
21.8,23091081216,1530624865793.194
22.0,23091015680,1530624865993.162
19.6,23090982912,1530624866193.7986
22.3,23090982912,1530624866393.698
24.4,23089827840,1530624866593.6492
21.8,23093133312,1530624866793.8667
26.8,23091208192,1530624866993.4504
21.6,23090700288,1530624867193.8433
30.5,23090921472,1530624867393.5706
29.0,23090802688,1530624867593.3257
25.6,23092822016,1530624867793.506
43.2,23081287680,1530624867994.2485
33.7,23081177088,1530624868193.6975
30.2,23078572032,1530624868394.5789
28.1,23078445056,1530624868593.7087
23.1,23067336704,1530624868794.093
22.7,23101935616,1530624868993.6025
18.1,23101902848,1530624869194.344
21.2,23101845504,1530624869394.713
20.5,23101235200,1530624869594.0347
19.1,23101124608,1530624869794.7246
43.6,23093547008,1530624869994.7917
54.9,23090569216,1530624870194.6194
37.0,23086661632,1530624870394.1873
48.8,23076663296,1530624870603.472
42.9,23054540800,1530624870794.6006
57.7,23016382464,1530624870996.5325
46.0,23000694784,1530624871194.934
41.4,22995763200,1530624871395.5383
37.4,22992486400,1530624871595.385
39.8,22984613888,1530624871795.6865
32.7,22982524928,1530624871995.0989
22.4,22984564736,1530624872195.9343
34.4,22984372224,1530624872396.0007
33.3,22984781824,1530624872594.4448
31.0,22989770752,1530624872793.8157
22.2,22998548480,1530624872993.343
22.6,22999703552,1530624873193.8032
26.3,22998769664,1530624873393.8635
27.8,22998728704,1530624873593.392
23.8,22998728704,1530624873793.6455
24.2,22996418560,1530624873994.0464
33.5,22996402176,1530624874194.4546
25.3,22996082688,1530624874393.5574
23.5,22996492288,1530624874593.761
19.0,22996492288,1530624874794.1985
22.6,22996398080,1530624874993.7449
16.7,22996271104,1530624875193.8582
17.3,22995128320,1530624875393.712
19.3,22996054016,1530624875593.5725
17.2,22996054016,1530624875793.7903
18.2,22995292160,1530624875993.7852
15.6,22998306816,1530624876193.382
16.0,22998179840,1530624876393.648
17.8,22998548480,1530624876594.0852
16.8,22998581248,1530624876793.7017
17.6,22998167552,1530624876993.8604
16.1,22998102016,1530624877193.6995
17.1,22998036480,1530624877393.743
17.2,22996254720,1530624877594.0076
16.6,22996189184,1530624877794.1277
20.5,23002075136,1530624877993.945
17.1,23002169344,1530624878193.9058
17.7,23002103808,1530624878393.5813
16.8,23004356608,1530624878593.8374
18.2,23004299264,1530624878794.0535
21.5,23008014336,1530624878993.13
