cpu_load,mem_avail,timestamp
53.0,28837859328,1526370048358.5874
32.7,28836454400,1526370048558.5586
32.0,28836651008,1526370048754.045
33.8,28835876864,1526370048954.0862
34.6,28836278272,1526370049154.47
30.9,28836077568,1526370049354.4316
33.8,28836749312,1526370049554.5186
30.7,28836265984,1526370049754.3374
32.9,28836642816,1526370049954.2898
35.2,28836556800,1526370050154.6187
32.0,28836323328,1526370050354.1707
35.0,28836106240,1526370050554.2437
30.0,28836372480,1526370050753.939
34.2,28835627008,1526370050954.1584
38.5,28833333248,1526370051154.0547
42.9,28833341440,1526370051354.0256
42.9,28833161216,1526370051554.2354
43.7,28832915456,1526370051754.3904
43.9,28832751616,1526370051954.288
42.6,28833087488,1526370052154.2834
42.1,28833243136,1526370052354.092
41.0,28832501760,1526370052554.4944
39.2,28832808960,1526370052754.2031
38.2,28833234944,1526370052954.2136
37.8,28828925952,1526370053154.503
47.4,28832964608,1526370053354.2983
53.9,28828590080,1526370053554.42
55.7,28831797248,1526370053754.188
56.0,28831707136,1526370053956.612
57.9,28825620480,1526370054157.609
57.8,28825776128,1526370054354.3599
55.1,28828512256,1526370054554.418
50.7,28828749824,1526370054754.2341
48.4,28831739904,1526370054954.37
45.3,28831547392,1526370055154.2063
49.4,28832006144,1526370055354.2903
50.9,28834848768,1526370055561.6177
50.3,28832366592,1526370055754.3606
46.0,28834594816,1526370055954.4153
58.3,28828598272,1526370056157.1538
62.4,28828884992,1526370056355.1216
60.9,28829433856,1526370056554.3865
54.2,28829229056,1526370056754.1885
57.9,28829945856,1526370056954.4417
58.4,28830040064,1526370057157.6472
61.4,28826415104,1526370057354.645
58.5,28830822400,1526370057553.9678
59.9,28819623936,1526370057754.452
63.3,28828696576,1526370057954.4473
66.2,28822564864,1526370058156.4514
71.7,28821950464,1526370058354.7925
67.5,28822577152,1526370058554.8342
64.1,28830674944,1526370058754.5303
65.3,28824702976,1526370058954.415
66.7,28827824128,1526370059155.6301
56.8,28828131328,1526370059361.0452
57.9,28827127808,1526370059554.2017
57.6,28826972160,1526370059754.4602
54.7,28827283456,1526370059954.1558
57.2,28826947584,1526370060154.8152
56.5,28827000832,1526370060354.561
54.5,28829487104,1526370060554.1294
59.5,28826218496,1526370060757.0864
58.5,28826976256,1526370060957.732
57.8,28862574592,1526370061154.2876
54.7,28859998208,1526370061354.2917
60.1,28863619072,1526370061554.308
62.7,28861538304,1526370061756.0466
66.9,28859195392,1526370061954.2986
67.3,28859117568,1526370062154.2688
58.9,28855955456,1526370062354.4734
61.3,28856352768,1526370062554.3862
63.9,28854161408,1526370062754.2068
61.2,28857700352,1526370062954.3035
62.3,28857446400,1526370063154.3723
57.8,28860968960,1526370063357.107
62.7,28862812160,1526370063561.087
64.7,28857139200,1526370063757.8838
56.7,28863307776,1526370063954.0684
60.0,28859432960,1526370064157.7656
60.8,28858118144,1526370064357.5347
60.7,28861280256,1526370064561.1653
64.9,28861591552,1526370064754.6792
58.1,28862648320,1526370064954.3008
56.7,28862742528,1526370065154.4841
58.2,28858748928,1526370065355.935
64.7,28864245760,1526370065554.396
65.0,28858068992,1526370065761.1238
59.9,28863893504,1526370065954.3936
56.1,28858114048,1526370066156.9187
68.0,28855222272,1526370066354.4194
69.5,28854771712,1526370066557.4558
68.2,28861337600,1526370066757.455
66.2,28857499648,1526370066954.0808
59.2,28860551168,1526370067154.3013
65.2,28862427136,1526370067354.4329
63.3,28861423616,1526370067555.151
60.3,28862083072,1526370067754.0632
57.1,28858662912,1526370067954.2131
57.9,28859736064,1526370068154.089
61.3,28857806848,1526370068355.6892
62.3,28861722624,1526370068554.5264
62.3,28858904576,1526370068754.633
67.3,28864294912,1526370068954.482
68.7,28858707968,1526370069155.1196
63.3,28861259776,1526370069357.6604
64.6,28858957824,1526370069556.9995
65.8,28858966016,1526370069754.2415
67.5,28856733696,1526370069955.0466
67.3,28859400192,1526370070155.2532
57.9,28863205376,1526370070354.4507
62.5,28857311232,1526370070561.0505
62.8,28859310080,1526370070754.4185
60.7,28860518400,1526370070956.0024
65.4,28859912192,1526370071157.8428
64.9,28853899264,1526370071358.7078
67.3,28857548800,1526370071557.784
67.1,28857630720,1526370071754.5005
59.9,28860485632,1526370071954.7705
59.5,28860219392,1526370072154.304
60.9,28860284928,1526370072354.265
59.3,28860465152,1526370072554.13
55.9,28859523072,1526370072754.1074
57.7,28861468672,1526370072954.4568
59.7,28861394944,1526370073154.2322
62.1,28864741376,1526370073357.1108
59.9,28864442368,1526370073558.509
64.1,28864475136,1526370073754.1663
61.1,28867637248,1526370073954.4343
62.5,28862107648,1526370074157.8423
63.8,28866314240,1526370074354.2317
62.8,28866473984,1526370074556.141
63.0,28866891776,1526370074755.5063
60.1,28867227648,1526370074954.3223
60.4,28862115840,1526370075154.2236
65.8,28864253952,1526370075354.4036
65.6,28857602048,1526370075554.2742
68.2,28860628992,1526370075754.0803
68.8,28859207680,1526370075956.3618
64.8,28860284928,1526370076154.1362
67.3,28854476800,1526370076358.054
58.9,28864319488,1526370076554.6223
59.5,28864348160,1526370076755.6753
57.9,28863823872,1526370076954.3076
55.6,28863623168,1526370077154.1895
56.5,28861976576,1526370077354.208
