,cpu_load,mem_avail,timestamp,run
0,30.8,30397980672,1526533179197.7031,0
1,27.2,30397804544,1526533179397.2974,0
2,37.4,30394413056,1526533179597.4995,0
3,26.9,30395781120,1526533179797.502,0
4,30.6,30400499712,1526533179997.689,0
5,29.7,30395637760,1526533180197.5774,0
6,34.0,30403375104,1526533180397.4473,0
7,29.0,30404231168,1526533180597.315,0
8,30.2,30404304896,1526533180797.4165,0
9,27.8,30403530752,1526533180997.7458,0
10,28.3,30405255168,1526533181197.2964,0
11,22.7,30405529600,1526533181397.2566,0
12,26.4,30402707456,1526533181597.4353,0
13,31.4,30401695744,1526533181797.458,0
14,25.3,30405095424,1526533181997.5083,0
15,39.6,30396116992,1526533182197.5542,0
16,32.3,30398763008,1526533182397.4463,0
17,38.6,30397083648,1526533182597.5322,0
18,38.2,30399619072,1526533182797.4114,0
19,31.4,30400139264,1526533182997.5144,0
20,39.0,30399885312,1526533183197.5403,0
21,30.8,30402871296,1526533183397.4092,0
22,36.5,30399057920,1526533183597.5566,0
23,30.5,30398414848,1526533183797.6855,0
24,32.1,30397784064,1526533183997.339,0
25,33.3,30397116416,1526533184197.3684,0
26,24.7,30397952000,1526533184397.3125,0
27,32.1,30399889408,1526533184597.2004,0
28,29.4,30402920448,1526533184797.1492,0
29,24.2,30402318336,1526533184997.1782,0
30,25.9,30399995904,1526533185197.1855,0
31,22.6,30400352256,1526533185397.1455,0
32,24.2,30400135168,1526533185597.1182,0
33,26.9,30396776448,1526533185797.23,0
34,30.1,30399188992,1526533185997.1685,0
35,35.8,30394503168,1526533186197.1812,0
36,27.6,30397378560,1526533186397.1428,0
37,36.0,30391398400,1526533186597.3518,0
38,32.5,30391570432,1526533186797.809,0
39,34.0,30394540032,1526533186997.3933,0
40,33.3,30395097088,1526533187197.2788,0
41,36.0,30399107072,1526533187397.1716,0
42,35.6,30394466304,1526533187597.4482,0
43,32.3,30394818560,1526533187797.4136,0
44,29.6,30398468096,1526533187997.2314,0
45,33.1,30394789888,1526533188197.53,0
46,37.4,30398164992,1526533188397.3784,0
47,36.6,30395371520,1526533188597.3538,0
48,36.7,30391808000,1526533188797.6438,0
49,35.0,30395658240,1526533188997.4768,0
50,29.9,30391459840,1526533189197.5588,0
51,26.6,30394171392,1526533189397.639,0
52,30.8,30395432960,1526533189597.6902,0
53,32.9,30392623104,1526533189797.5818,0
54,32.5,30392348672,1526533189997.7217,0
