cpu_load,mem_avail,timestamp
57.2,26106269696,1526055401596.7554
41.9,26104320000,1526055401796.4167
41.9,26104672256,1526055401993.769
42.9,26100932608,1526055402201.8252
40.4,26100695040,1526055402394.0513
38.9,26100326400,1526055402593.7556
38.0,26100125696,1526055402794.2554
41.7,26100531200,1526055402993.8872
42.1,26100805632,1526055403193.7505
38.5,26100576256,1526055403393.761
40.1,26100469760,1526055403593.7925
37.6,26100240384,1526055403793.775
43.6,26100768768,1526055403993.563
42.8,26099892224,1526055404193.6157
40.3,26099785728,1526055404393.6084
37.7,26100318208,1526055404593.7703
35.9,26100355072,1526055404793.7607
42.7,26100297728,1526055404993.9326
40.5,26100289536,1526055405193.8796
42.1,26100391936,1526055405393.8674
41.3,26099916800,1526055405594.1362
40.8,26101112832,1526055405793.8152
36.7,26100752384,1526055405993.727
39.3,26101026816,1526055406193.7583
43.9,26100412416,1526055406393.8235
40.3,26100555776,1526055406594.8728
38.7,26100088832,1526055406793.749
40.4,26100494336,1526055406993.8962
43.4,26063679488,1526055407194.1587
49.7,26060398592,1526055407394.035
49.3,26064072704,1526055407593.8022
49.0,26060009472,1526055407793.875
49.0,26064343040,1526055407996.2463
52.9,26063331328,1526055408197.6494
60.8,26057265152,1526055408394.1926
59.1,26057940992,1526055408595.8872
56.8,26060255232,1526055408793.966
52.1,26059759616,1526055408994.0493
51.7,26060070912,1526055409194.873
62.0,26056450048,1526055409394.5364
63.8,26056187904,1526055409595.268
59.7,26055868416,1526055409798.2185
56.9,26056314880,1526055409995.7021
60.3,26056192000,1526055410194.359
59.5,26055626752,1526055410397.344
66.2,26053189632,1526055410593.6013
66.7,26052997120,1526055410793.8938
65.3,26053296128,1526055410993.722
63.9,26052796416,1526055411195.521
68.6,26050138112,1526055411397.9016
76.5,26046238720,1526055411594.0312
71.3,26049433600,1526055411794.2878
71.3,26046636032,1526055411997.757
73.0,26049208320,1526055412196.3235
70.1,26046226432,1526055412397.6694
83.0,26042499072,1526055412597.8093
81.6,26042707968,1526055412795.9
81.1,26042511360,1526055412994.34
76.1,26049208320,1526055413195.2195
82.1,26042138624,1526055413394.1628
86.2,26042740736,1526055413595.7458
81.4,26045087744,1526055413795.203
82.6,26044354560,1526055413994.0217
78.1,26041278464,1526055414193.774
82.4,26039451648,1526055414397.1943
85.6,26041929728,1526055414595.8398
85.3,26039279616,1526055414794.3867
81.5,26040745984,1526055414997.7856
84.9,26040729600,1526055415194.446
89.3,26040401920,1526055415395.6323
88.7,26038128640,1526055415597.8115
90.7,26040004608,1526055415797.774
90.3,26038439936,1526055415995.325
93.2,26037936128,1526055416194.9597
91.6,26036985856,1526055416394.0999
91.0,26037161984,1526055416594.211
90.4,26041126912,1526055416795.125
90.9,26036379648,1526055417001.653
88.0,26033504256,1526055417196.132
94.0,26032893952,1526055417401.7537
89.9,26034036736,1526055417595.8198
92.4,26039058432,1526055417794.2805
88.5,26033577984,1526055417997.7517
94.1,26037452800,1526055418197.413
91.0,26038243328,1526055418398.4124
91.4,26032439296,1526055418595.6707
96.3,26035777536,1526055418797.6597
92.8,26044485632,1526055418995.266
94.4,26040201216,1526055419200.2346
96.2,26041282560,1526055419395.1523
93.7,26037825536,1526055419598.329
94.2,26040897536,1526055419796.3633
91.8,26044407808,1526055419997.5894
92.3,26041094144,1526055420195.4897
93.6,26035621888,1526055420397.759
93.6,26033139712,1526055420597.0156
95.7,26035900416,1526055420798.2864
85.4,26041925632,1526055420997.7202
93.7,26040188928,1526055421197.7896
93.7,26045972480,1526055421397.751
92.8,26043621376,1526055421594.1514
94.3,26047922176,1526055421798.5623
91.9,26048299008,1526055421997.8035
90.4,26042564608,1526055422197.679
90.4,26047143936,1526055422395.0505
83.7,26050056192,1526055422598.5554
86.4,26042732544,1526055422798.34
91.2,26044858368,1526055422997.6892
93.0,26042478592,1526055423201.6204
86.4,26044547072,1526055423394.862
81.5,26048167936,1526055423598.962
88.0,26043654144,1526055423794.3425
93.5,26048299008,1526055423995.6875
86.2,26044555264,1526055424194.1567
92.4,26045734912,1526055424394.9607
85.1,26047500288,1526055424593.8975
87.7,26045833216,1526055424793.9895
93.5,26041974784,1526055424994.9226
94.5,26043621376,1526055425198.9285
92.4,26043240448,1526055425397.9067
95.5,26043363328,1526055425594.4626
92.9,26042556416,1526055425794.9043
93.1,26050023424,1526055425997.6597
95.6,26040774656,1526055426197.7305
92.8,26042781696,1526055426396.9734
89.0,26043428864,1526055426593.9365
92.6,26038288384,1526055426797.729
93.4,26044190720,1526055426997.025
93.2,26051162112,1526055427196.2473
96.9,26044641280,1526055427398.24
96.2,26039701504,1526055427596.643
94.5,26040729600,1526055427801.7478
92.9,26042589184,1526055427997.9214
90.9,26045820928,1526055428197.643
91.1,26044805120,1526055428397.692
96.2,26045710336,1526055428597.7673
92.3,26040385536,1526055428796.7976
94.9,26040463360,1526055428994.2346
91.0,26045485056,1526055429194.049
88.6,26039525376,1526055429401.7253
95.5,26040070144,1526055429597.7615
95.2,26032386048,1526055429801.6729
94.7,26037669888,1526055429994.2686
90.0,26037735424,1526055430197.7214
92.3,26038759424,1526055430394.4355
95.0,26037198848,1526055430597.72
90.8,26040467456,1526055430794.0652
92.4,26037202944,1526055430994.1355
92.0,26039394304,1526055431195.251
89.9,26044923904,1526055431394.2131
88.5,26038706176,1526055431594.6824
96.2,26037915648,1526055431794.1072
89.4,26047774720,1526055431996.5864
92.1,26043363328,1526055432201.7502
90.5,26044485632,1526055432395.3066
90.1,26043752448,1526055432600.3635
93.8,26040057856,1526055432805.1157
91.3,26046812160,1526055432993.7659
91.8,26043424768,1526055433194.6975
93.1,26043805696,1526055433397.7444
91.0,26046734336,1526055433594.977
95.0,26044149760,1526055433798.4404
94.9,26049974272,1526055433997.702
94.8,26045648896,1526055434194.528
90.3,26042085376,1526055434393.9983
88.2,26048499712,1526055434593.9036
92.8,26045435904,1526055434794.2324
94.2,26090532864,1526055434996.6663
94.3,26092642304,1526055435194.9885
88.2,26091020288,1526055435395.6929
87.7,26089443328,1526055435595.842
95.1,26084048896,1526055435795.4897
94.0,26086383616,1526055436001.6616
90.1,26085695488,1526055436197.7256
86.8,26088153088,1526055436394.626
89.2,26085535744,1526055436597.731
94.9,26083319808,1526055436797.0747
89.0,26090037248,1526055436994.9783
95.0,26086940672,1526055437195.447
89.4,26082082816,1526055437394.6704
90.3,26084139008,1526055437594.7048
94.1,26087182336,1526055437796.4758
93.7,26090532864,1526055437995.2852
88.6,26089984000,1526055438193.9973
91.1,26094665728,1526055438397.705
90.9,26088366080,1526055438594.2637
90.8,26089701376,1526055438800.028
87.5,26091384832,1526055438994.4924
85.6,26088570880,1526055439193.8503
88.5,26088009728,1526055439393.805
89.0,26091790336,1526055439594.1653
95.0,26086920192,1526055439795.4268
93.6,26088861696,1526055439993.8582
88.8,26085765120,1526055440196.9282
92.1,26089738240,1526055440397.5498
91.7,26090024960,1526055440601.7375
89.9,26086547456,1526055440793.531
87.5,26086932480,1526055440997.3604
88.8,26089148416,1526055441196.515
88.0,26088247296,1526055441399.876
91.1,26085167104,1526055441594.061
91.1,26092347392,1526055441798.2253
89.5,26086825984,1526055441997.6572
94.3,26085818368,1526055442197.7615
88.5,26092142592,1526055442394.0151
89.3,26085896192,1526055442595.5537
93.3,26088845312,1526055442798.789
89.0,26089865216,1526055442996.028
91.7,26085961728,1526055443198.3772
91.0,26090491904,1526055443395.9373
91.6,26090422272,1526055443594.1074
94.9,26091827200,1526055443797.6458
94.1,26091728896,1526055443994.1865
94.4,26090471424,1526055444197.375
93.2,26095685632,1526055444401.9075
93.6,26095792128,1526055444593.994
92.6,26096898048,1526055444797.789
91.2,26093912064,1526055444997.814
89.9,26093146112,1526055445197.5676
85.3,26097733632,1526055445393.8232
91.4,26097483776,1526055445597.8638
93.4,26091671552,1526055445794.14
91.2,26091614208,1526055445995.1897
88.1,26094137344,1526055446195.3708
86.8,26091204608,1526055446396.184
91.5,26087690240,1526055446594.6426
92.4,26091347968,1526055446794.1475
92.5,26087407616,1526055446996.1223
90.4,26091188224,1526055447197.721
86.5,26090913792,1526055447397.639
90.3,26087731200,1526055447597.6265
94.8,26089504768,1526055447795.4246
94.4,26091069440,1526055447997.687
90.9,26091188224,1526055448197.8972
89.5,26090434560,1526055448394.8489
87.7,26088316928,1526055448594.2668
93.0,26086645760,1526055448794.518
86.6,26087444480,1526055448995.4385
89.7,26082840576,1526055449194.5813
88.9,26089951232,1526055449394.5947
86.5,26090803200,1526055449595.8335
87.7,26086203392,1526055449794.1538
88.5,26088456192,1526055449994.3584
92.3,26085031936,1526055450197.8364
91.1,26090860544,1526055450397.7087
