,client_id,end,run_id,start,success
0,0,1526388718075.182,0,1526388650507.182,True
1,0,1526388815423.6365,1,1526388750959.6365,True
2,0,1526388896745.2727,2,1526388834106.2727,True
3,0,1526388982091.9092,3,1526388919518.9092,True
4,0,1526389069550.4546,4,1526389006755.4546,True
5,0,1526389162620.5454,5,1526389094926.5454,True
6,0,1526389233079.5454,6,1526389170595.5454,True
7,0,1526389321708.7273,7,1526389254094.7273,True
8,0,1526389401092.6365,8,1526389338536.6365,True
9,0,1526389477654.0,9,1526389414857.0,True
10,0,1526389570699.5454,10,1526389507494.5454,True
11,0,1526389655782.0908,11,1526389593104.0908,True
12,0,1526389738310.818,12,1526389670512.818,True
13,0,1526389821565.0908,13,1526389753602.0908,True
14,0,1526389897656.0,14,1526389834762.0,True
15,0,1526389992275.0,15,1526389929182.0,True
16,0,1526390075825.0,16,1526390012534.0,True
17,0,1526390157858.7273,17,1526390094651.7273,True
18,0,1526390233900.0,18,1526390171461.0,True
19,0,1526390325030.6365,19,1526390262082.6365,True
20,0,1526390400525.4546,20,1526390337460.4546,True
21,0,1526390481478.0,21,1526390418450.0,True
22,0,1526390566126.182,22,1526390503044.182,True
23,0,1526390640575.4546,23,1526390577378.4546,True
24,0,1526390722941.0908,24,1526390660221.0908,True
25,0,1526390814735.5454,25,1526390751559.5454,True
26,0,1526390904491.0908,26,1526390841269.0908,True
27,0,1526390982782.5454,27,1526390919190.5454,True
28,0,1526391066851.4546,28,1526390998712.4546,False
29,0,1526391156110.7273,29,1526391091896.7273,True
30,0,1526391236680.6365,30,1526391173659.6365,True
31,0,1526391323031.7273,31,1526391260189.7273,True
32,0,1526391406928.0908,32,1526391344258.0908,True
33,0,1526391486038.3635,33,1526391423407.3635,True
34,0,1526391562855.0,34,1526391499188.0,True
35,0,1526391649236.2727,35,1526391586327.2727,True
36,0,1526391729060.9092,36,1526391666407.9092,True
37,0,1526391815915.5454,37,1526391753344.5454,True
38,0,1526391895888.2727,38,1526391833298.2727,True
39,0,1526391970555.2727,39,1526391907867.2727,True
40,0,1526392047486.5454,40,1526391984875.5454,True
41,0,1526392135123.5454,41,1526392072304.5454,True
42,0,1526392206292.182,42,1526392143594.182,True
43,0,1526392291371.818,43,1526392228804.818,True
44,0,1526392372540.7273,44,1526392309485.7273,True
45,0,1526392447469.3635,45,1526392384743.3635,True
46,0,1526392527716.3635,46,1526392464823.3635,True
47,0,1526392605956.5454,47,1526392542705.5454,True
48,0,1526392738720.9092,48,1526392676073.9092,True
49,0,1526392813097.6365,49,1526392750523.6365,True
50,0,1526392897474.6365,50,1526392835001.6365,True
51,0,1526392979805.818,51,1526392917024.818,True
52,0,1526393069107.7273,52,1526393006068.7273,True
53,0,1526393147448.818,53,1526393084861.818,True
54,0,1526393234880.2727,54,1526393172220.2727,True
55,0,1526393314138.6365,55,1526393250899.6365,True
56,0,1526393396559.4546,56,1526393333810.4546,True
57,0,1526393479319.9092,57,1526393416603.9092,True
58,0,1526393555068.5454,58,1526393492409.5454,True
59,0,1526393641517.7273,59,1526393578839.7273,True
60,0,1526393721305.9092,60,1526393658811.9092,True
61,0,1526393794412.6365,61,1526393731748.6365,True
62,0,1526393874486.818,62,1526393811900.818,True
63,0,1526393961858.0,63,1526393899387.0,True
64,0,1526394036485.6365,64,1526393974000.6365,True
65,0,1526394121603.9092,65,1526394059097.9092,True
66,0,1526394195200.7273,66,1526394132368.7273,True
67,0,1526394283706.6365,67,1526394220977.6365,True
68,0,1526394362983.0,68,1526394300248.0,True
69,0,1526394436286.0,69,1526394372957.0,True
70,0,1526394510290.818,70,1526394447617.818,True
