,cpu_load,mem_avail,timestamp,run
0,48.7,28873809920,1526388656022.1355,0
1,46.9,28873580544,1526388656219.3562,0
2,46.4,28872957952,1526388656419.5337,0
3,47.8,28873867264,1526388656619.054,0
4,49.4,28873269248,1526388656820.2517,0
5,45.2,28872749056,1526388657019.285,0
6,54.2,28871512064,1526388657219.4507,0
7,52.0,28869435392,1526388657419.2878,0
8,57.4,28870205440,1526388657622.238,0
9,57.6,28868919296,1526388657819.2654,0
10,62.2,28868067328,1526388658019.536,0
11,62.8,28866437120,1526388658219.2563,0
12,55.6,28864806912,1526388658419.0403,0
13,61.4,28863033344,1526388658619.3984,0
14,60.6,28863688704,1526388658819.1047,0
15,57.5,28867166208,1526388659018.956,0
16,61.5,28864929792,1526388659219.0613,0
17,57.7,28864311296,1526388659419.775,0
18,54.9,28867592192,1526388659619.242,0
19,48.6,28869660672,1526388659819.403,0
20,48.7,28869595136,1526388660019.2698,0
21,50.6,28871663616,1526388660219.5708,0
22,49.3,28868247552,1526388660419.3967,0
23,50.6,28905656320,1526388660619.4375,0
24,47.1,28906164224,1526388660819.1882,0
25,49.3,28907102208,1526388661019.4219,0
26,54.7,28905295872,1526388661225.6277,0
27,49.3,28907884544,1526388661419.4666,0
28,59.0,28906139648,1526388661619.24,0
29,56.8,28905984000,1526388661819.298,0
30,58.7,28901888000,1526388662023.045,0
31,50.0,28901670912,1526388662218.7969,0
32,64.3,28899966976,1526388662419.3152,0
33,58.1,28900524032,1526388662620.0725,0
34,55.6,28899692544,1526388662819.7405,0
35,58.6,28899868672,1526388663023.056,0
36,52.3,28904275968,1526388663219.2146,0
37,60.0,28904058880,1526388663422.2644,0
38,56.8,28903809024,1526388663621.4182,0
39,58.2,28904112128,1526388663819.44,0
40,51.3,28906459136,1526388664021.4006,0
41,53.3,28903862272,1526388664219.2832,0
42,57.1,28906323968,1526388664421.2666,0
43,55.5,28906156032,1526388664622.1082,0
44,53.1,28906168320,1526388664819.2205,0
45,55.0,28904980480,1526388665019.3574,0
46,55.3,28905955328,1526388665222.8318,0
47,50.7,28905558016,1526388665419.6448,0
48,57.9,28900970496,1526388665621.4888,0
49,56.3,28897898496,1526388665825.549,0
50,52.9,28897767424,1526388666025.6108,0
51,60.4,28896317440,1526388666219.5818,0
52,56.7,28897550336,1526388666419.3457,0
53,61.2,28898246656,1526388666619.4536,0
54,57.0,28900835328,1526388666819.3523,0
55,59.2,28900618240,1526388667021.4402,0
56,63.2,28899835904,1526388667219.7969,0
57,55.8,28902170624,1526388667419.2334,0
58,56.7,28898451456,1526388667619.179,0
59,58.9,28900462592,1526388667820.5825,0
60,56.5,28899282944,1526388668020.2056,0
61,55.2,28901548032,1526388668222.229,0
62,52.0,28902019072,1526388668422.7034,0
63,53.7,28902645760,1526388668624.175,0
64,51.4,28899237888,1526388668819.3767,0
65,55.6,28901896192,1526388669019.5732,0
66,61.0,28899893248,1526388669221.4287,0
67,59.4,28903997440,1526388669419.1262,0
68,49.7,28904083456,1526388669619.265,0
69,50.6,28905558016,1526388669819.4482,0
70,47.7,28906569728,1526388670019.3706,0
71,49.7,28906786816,1526388670222.3025,0
72,49.3,28907200512,1526388670419.4937,0
73,51.0,28906745856,1526388670619.327,0
74,54.8,28902567936,1526388670824.838,0
75,64.0,28901707776,1526388671019.3882,0
76,61.1,28901793792,1526388671219.4504,0
77,67.5,28902633472,1526388671425.6013,0
78,57.0,28902342656,1526388671622.1697,0
79,57.5,28901343232,1526388671819.1924,0
80,61.4,28905402368,1526388672019.2888,0
81,59.6,28905512960,1526388672219.2004,0
82,54.6,28905431040,1526388672419.0913,0
83,57.1,28905975808,1526388672619.0264,0
84,55.3,28902764544,1526388672819.2332,0
85,51.9,28906999808,1526388673019.2473,0
86,51.3,28904161280,1526388673219.1226,0
87,54.5,28908498944,1526388673419.3965,0
