cpu_load,mem_avail,timestamp
17.7,21693591552,1536587111802.6921
13.2,21692956672,1536587112002.9814
13.9,21692801024,1536587112200.4553
13.8,21692674048,1536587112400.252
12.6,21692452864,1536587112600.6638
15.2,21692452864,1536587112800.4731
20.5,21692452864,1536587113000.6692
17.0,21692452864,1536587113200.2134
20.3,21692071936,1536587113400.3977
24.8,21693341696,1536587113600.4236
12.7,21693341696,1536587113800.619
13.2,21693341696,1536587114000.5857
14.9,21693341696,1536587114200.5066
14.4,21693333504,1536587114400.7336
14.3,21693374464,1536587114600.3394
13.3,21693374464,1536587114800.766
13.2,21693378560,1536587115000.302
13.8,21693370368,1536587115200.1921
13.7,21693370368,1536587115400.431
13.8,21693124608,1536587115600.3547
12.7,21693124608,1536587115800.2097
13.2,21693124608,1536587116000.4465
13.7,21692997632,1536587116200.6653
13.1,21692997632,1536587116400.8135
13.2,21692870656,1536587116600.3958
16.0,21692870656,1536587116800.5588
13.8,21692870656,1536587117000.6218
17.1,21692874752,1536587117200.4297
13.1,21692874752,1536587117400.6636
12.7,21692645376,1536587117600.4543
13.8,21692645376,1536587117800.774
14.3,21692645376,1536587118000.7068
23.1,21692526592,1536587118200.2751
13.7,21692526592,1536587118400.7695
14.4,21692268544,1536587118600.4634
13.7,21692268544,1536587118800.5398
12.7,21692268544,1536587119000.4949
18.7,21692014592,1536587119201.243
17.6,21691858944,1536587119402.1
15.1,21691858944,1536587119600.541
16.9,21691858944,1536587119799.7903
19.1,21691731968,1536587119999.9104
17.2,21691478016,1536587120200.5232
19.1,21690580992,1536587120400.3374
16.8,21690703872,1536587120600.867
15.0,21690703872,1536587120800.7336
16.4,21690576896,1536587121000.5532
15.7,21690576896,1536587121200.5002
16.6,21690195968,1536587121400.451
26.4,21686607872,1536587121600.6458
14.9,21686542336,1536587121800.7236
16.0,21686509568,1536587122000.9521
22.4,21686185984,1536587122200.3335
17.0,21685964800,1536587122400.915
16.9,21685981184,1536587122600.6003
30.2,21685592064,1536587122800.629
32.7,21685399552,1536587123000.412
25.3,21685080064,1536587123200.3853
15.0,21685301248,1536587123400.3767
16.7,21683617792,1536587123600.0486
14.4,21681684480,1536587123800.6956
15.1,21681491968,1536587124000.1306
24.5,21680324608,1536587124200.4414
13.8,21679878144,1536587124400.0298
14.4,21679468544,1536587124600.7017
15.4,21679435776,1536587124800.6448
16.3,21678837760,1536587125000.0627
17.7,21693857792,1536587125200.5928
16.7,21693444096,1536587125400.6523
16.4,21693005824,1536587125600.7559
19.0,21692878848,1536587125800.065
23.3,21684752384,1536587126000.2793
33.5,21678125056,1536587126199.9263
