,cpu_load,mem_avail,timestamp,run
0,44.0,25302335488,1526027785618.9363,0
1,30.7,25300107264,1526027785818.442,0
2,31.6,25300357120,1526027786016.17,0
3,33.3,25300635648,1526027786215.9204,0
4,31.6,25300701184,1526027786415.9736,0
5,30.8,25300660224,1526027786615.9968,0
6,33.1,25300201472,1526027786816.4084,0
7,32.5,25300090880,1526027787015.8982,0
8,29.4,25301008384,1526027787216.0242,0
9,31.5,25300631552,1526027787416.2063,0
10,27.7,25299763200,1526027787616.0325,0
11,29.5,25300369408,1526027787815.9814,0
12,28.6,25300406272,1526027788015.933,0
13,28.8,25300316160,1526027788216.536,0
14,33.1,25300250624,1526027788416.1646,0
15,35.7,25299267584,1526027788616.1868,0
16,34.8,25301835776,1526027788816.09,0
17,31.2,25301434368,1526027789015.8137,0
18,25.2,25301909504,1526027789215.962,0
19,28.6,25301037056,1526027789415.9524,0
20,26.6,25300987904,1526027789616.3025,0
21,32.1,25301151744,1526027789815.9143,0
22,28.6,25301442560,1526027790016.0881,0
23,30.0,25302175744,1526027790216.0112,0
24,29.3,25301782528,1526027790415.9785,0
25,29.7,25293115392,1526027790616.269,0
26,29.1,25289195520,1526027790816.685,0
27,39.5,25285537792,1526027791016.1704,0
28,38.6,25283686400,1526027791216.1516,0
29,37.9,25304571904,1526027791416.8423,0
30,38.7,25303461888,1526027791615.9082,0
31,50.6,25296052224,1526027791816.2285,0
32,51.2,25294807040,1526027792016.276,0
33,48.1,25296343040,1526027792217.123,0
34,43.9,25296957440,1526027792415.9983,0
35,45.3,25296605184,1526027792615.9526,0
36,43.1,25296404480,1526027792816.144,0
37,46.8,25295966208,1526027793015.8691,0
38,42.3,25295446016,1526027793216.0042,0
39,53.0,25295843328,1526027793416.1245,0
40,55.5,25298919424,1526027793616.1013,0
41,41.8,25299623936,1526027793816.201,0
42,39.7,25299259392,1526027794016.2725,0
43,40.5,25298685952,1526027794216.3513,0
44,39.2,25298182144,1526027794416.2556,0
45,42.4,25298374656,1526027794616.3672,0
46,42.0,25298022400,1526027794816.2026,0
47,43.7,25297879040,1526027795016.0876,0
48,40.5,25300193280,1526027795215.8818,0
49,44.4,25297350656,1526027795415.925,0
50,42.4,25298186240,1526027795615.9502,0
51,47.1,25295400960,1526027795816.0176,0
52,51.6,25297551360,1526027796016.3276,0
53,53.3,25263325184,1526027796217.1467,0
54,70.0,25264046080,1526027796446.508,0
55,67.6,25263136768,1526027796619.0034,0
56,56.9,25261912064,1526027796816.5662,0
57,49.0,25259810816,1526027797017.3445,0
58,59.1,25262116864,1526027797216.048,0
59,48.7,25258397696,1526027797418.0632,0
60,43.0,25256271872,1526027797616.333,0
61,36.4,25256173568,1526027797816.555,0
62,38.2,25256620032,1526027798017.6567,0
63,41.4,25256054784,1526027798216.8557,0
64,38.2,25256087552,1526027798416.298,0
65,39.9,25256890368,1526027798616.0269,0
66,37.4,25260929024,1526027798816.3586,0
67,41.4,25260597248,1526027799016.4336,0
68,42.0,25260519424,1526027799216.435,0
69,42.4,25257209856,1526027799415.9905,0
70,38.1,25260621824,1526027799615.9473,0
71,43.7,25260883968,1526027799815.9302,0
72,39.9,25261694976,1526027800016.2354,0
73,44.2,25260417024,1526027800216.153,0
74,39.5,25260900352,1526027800416.153,0
75,49.4,25260191744,1526027800616.7532,0
76,49.4,25260617728,1526027800816.0923,0
77,44.5,25262125056,1526027801016.3828,0
78,43.3,25262833664,1526027801216.056,0
79,41.8,25259364352,1526027801416.363,0
80,41.3,25261768704,1526027801616.5154,0
81,41.6,25261797376,1526027801816.3533,0
82,42.6,25263206400,1526027802016.2463,0
83,46.1,25262063616,1526027802216.6616,0
84,41.7,25259708416,1526027802416.5527,0
85,44.7,25261453312,1526027802616.0083,0
86,40.5,25259200512,1526027802816.3508,0
87,46.2,25259978752,1526027803016.2368,0
88,43.9,25263927296,1526027803216.34,0
89,46.3,25259515904,1526027803416.3032,0
90,45.5,25260077056,1526027803616.676,0
91,49.7,25252552704,1526027803819.5466,0
92,46.8,25255854080,1526027804016.1338,0
93,55.2,25256562688,1526027804216.3318,0
94,50.6,25253224448,1526027804416.4705,0
95,59.3,25253240832,1526027804616.194,0
96,47.8,25254313984,1526027804815.9749,0
97,43.2,25258434560,1526027805015.9854,0
98,42.8,25254391808,1526027805216.0337,0
99,44.2,25257529344,1526027805415.8728,0
100,38.4,25256542208,1526027805616.0974,0
101,41.1,25258909696,1526027805816.2588,0
102,41.3,25259024384,1526027806016.3335,0
103,41.1,25257984000,1526027806216.3684,0
104,36.4,25259204608,1526027806416.025,0
105,37.1,25257037824,1526027806616.2258,0
106,37.1,25256529920,1526027806815.875,0
107,39.4,25258078208,1526027807016.1775,0
108,37.3,25257472000,1526027807216.0603,0
109,40.0,25257996288,1526027807416.6306,0
110,39.4,25258012672,1526027807616.506,0
111,41.0,25257635840,1526027807816.2922,0
112,41.9,25256243200,1526027808016.3972,0
113,46.3,25256570880,1526027808216.2993,0
114,41.4,25255858176,1526027808416.0715,0
115,43.7,25256538112,1526027808616.0469,0
116,44.9,25250082816,1526027808816.045,0
117,46.8,25256611840,1526027809016.5437,0
118,46.5,25256235008,1526027809216.1858,0
119,45.1,25257426944,1526027809416.1938,0
120,48.8,25258405888,1526027809616.1436,0
121,44.9,25292468224,1526027809816.23,0
122,43.8,25291984896,1526027810016.0308,0
123,39.7,25292054528,1526027810216.471,0
124,42.2,25292505088,1526027810415.9963,0
125,41.0,25292242944,1526027810616.3735,0
126,39.2,25292070912,1526027810816.0989,0
127,39.7,25292374016,1526027811016.046,0
128,38.9,25291661312,1526027811216.0625,0
129,37.3,25292132352,1526027811416.0386,0
130,39.0,25292001280,1526027811616.1855,0
131,43.0,25292947456,1526027811816.0618,0
132,37.7,25292308480,1526027812016.2307,0
133,39.5,25292480512,1526027812216.095,0
134,38.1,25291833344,1526027812415.964,0
135,42.6,25292640256,1526027812615.9695,0
136,50.0,25290465280,1526027812816.1333,0
137,42.6,25290092544,1526027813015.9736,0
138,46.1,25293946880,1526027813215.914,0
139,45.5,25289744384,1526027813416.2922,0
140,51.3,25290993664,1526027813616.4941,0
141,51.6,25292816384,1526027813817.2024,0
142,46.3,25295671296,1526027814016.0725,0
143,41.0,25293881344,1526027814216.0752,0
144,48.5,25291964416,1526027814416.2598,0
145,45.6,25290481664,1526027814615.9937,0
146,39.9,25295724544,1526027814816.3838,0
147,37.3,25293570048,1526027815016.1118,0
148,39.5,25294413824,1526027815220.0864,0
149,40.6,25294684160,1526027815416.0154,0
150,38.3,25294430208,1526027815616.1956,0
151,43.3,25292251136,1526027815816.946,0
152,38.8,25292587008,1526027816016.4502,0
153,39.7,25291587584,1526027816216.431,0
154,41.4,25291902976,1526027816417.65,0
155,40.9,25292496896,1526027816616.2285,0
156,42.8,25292783616,1526027816816.4673,0
157,43.1,25292570624,1526027817016.7168,0
158,44.7,25291919360,1526027817216.6863,0
159,40.8,25292582912,1526027817416.2544,0
160,43.5,25292328960,1526027817616.0388,0
161,45.5,25292267520,1526027817816.1526,0
162,40.6,25291505664,1526027818016.2097,0
163,43.1,25292423168,1526027818216.0818,0
164,43.8,25293082624,1526027818416.2375,0
165,42.7,25293475840,1526027818616.081,0
166,40.5,25292136448,1526027818816.1152,0
167,39.4,25293463552,1526027819016.1462,0
168,43.1,25292894208,1526027819216.2407,0
169,39.7,25292603392,1526027819416.0928,0
170,37.1,25292341248,1526027819616.1245,0
171,45.5,25293713408,1526027819816.6282,0
172,53.9,25294995456,1526027820016.4368,0
173,41.5,25293770752,1526027820217.294,0
174,40.9,25294004224,1526027820416.2036,0
175,42.3,25294094336,1526027820615.9868,0
176,39.1,25293504512,1526027820816.1626,0
177,41.2,25294364672,1526027821016.0122,0
178,37.7,25293524992,1526027821216.115,0
179,42.1,25293639680,1526027821416.15,0
180,38.7,25292529664,1526027821616.1736,0
181,41.3,25293213696,1526027821816.3792,0
182,39.5,25293594624,1526027822016.1023,0
183,40.0,25293631488,1526027822216.0208,0
184,40.6,25293774848,1526027822416.465,0
185,42.1,25293119488,1526027822616.2932,0
186,42.3,25294704640,1526027822816.0977,0
187,47.8,25292107776,1526027823016.1006,0
188,42.2,25293619200,1526027823216.1392,0
189,47.9,25296359424,1526027823416.4504,0
190,52.5,25290723328,1526027823616.1282,0
191,52.2,25293193216,1526027823816.1216,0
192,43.6,25293193216,1526027824016.031,0
193,47.1,25288876032,1526027824216.1982,0
194,50.9,25289711616,1526027824416.2815,0
195,45.5,25295065088,1526027824616.093,0
196,45.0,25291694080,1526027824816.8782,0
197,41.6,25292509184,1526027825016.2063,0
198,46.1,25294348288,1526027825216.1587,0
199,40.5,25294712832,1526027825416.556,0
200,41.4,25295450112,1526027825616.2996,0
201,38.3,25296125952,1526027825816.0686,0
202,38.7,25295474688,1526027826016.1973,0
203,39.2,25296093184,1526027826216.12,0
204,40.0,25294958592,1526027826416.1846,0
205,41.6,25294635008,1526027826616.4336,0
206,42.1,25294876672,1526027826816.5234,0
207,43.1,25295347712,1526027827015.9243,0
208,43.3,25294921728,1526027827216.049,0
209,38.2,25296326656,1526027827416.0527,0
210,38.4,25294471168,1526027827616.3047,0
211,41.9,25293987840,1526027827815.9983,0
212,40.1,25293824000,1526027828016.3071,0
213,41.8,25294053376,1526027828216.139,0
214,39.7,25293578240,1526027828416.0415,0
215,42.2,25293320192,1526027828616.1982,0
216,39.9,25292742656,1526027828816.111,0
217,40.5,25292754944,1526027829016.37,0
218,41.8,25293512704,1526027829216.13,0
219,38.5,25292521472,1526027829416.0146,0
220,39.7,25293787136,1526027829616.0574,0
221,41.4,25292976128,1526027829816.578,0
222,37.7,25292541952,1526027830016.1697,0
223,40.6,25292210176,1526027830216.0898,0
224,39.2,25292513280,1526027830416.4128,0
225,39.9,25292242944,1526027830616.5674,0
226,41.3,25292439552,1526027830818.7576,0
227,36.3,25292492800,1526027831016.3909,0
228,37.0,25292455936,1526027831216.0066,0
229,36.1,25291427840,1526027831416.2576,0
230,35.8,25292300288,1526027831616.0757,0
231,37.7,25291984896,1526027831815.9517,0
232,36.6,25292574720,1526027832016.0105,0
233,37.4,25292050432,1526027832216.035,0
234,41.5,25291902976,1526027832416.2766,0
235,41.2,25292775424,1526027832616.1938,0
236,39.5,25292173312,1526027832816.4202,0
237,40.3,25291898880,1526027833017.6782,0
238,37.4,25291812864,1526027833216.2656,0
239,37.9,25292201984,1526027833416.424,0
240,36.4,25291984896,1526027833616.2976,0
241,40.5,25291472896,1526027833816.3547,0
242,38.5,25291288576,1526027834016.3618,0
243,41.9,25293324288,1526027834216.1665,0
244,44.4,25285275648,1526027834416.544,0
245,42.9,25293037568,1526027834616.401,0
246,47.2,25289703424,1526027834816.2825,0
247,45.9,25288130560,1526027835016.3994,0
248,50.9,25293623296,1526027835216.306,0
249,45.2,25296125952,1526027835416.2383,0
250,47.2,25291722752,1526027835616.1714,0
251,39.9,25295663104,1526027835816.412,0
252,44.8,25295679488,1526027836016.1536,0
253,37.0,25295429632,1526027836216.8645,0
254,38.5,25295986688,1526027836416.8965,0
255,39.5,25295400960,1526027836616.401,0
256,42.2,25296035840,1526027836816.1882,0
257,38.3,25295777792,1526027837016.3809,0
258,42.8,25295290368,1526027837216.276,0
259,39.7,25296760832,1526027837416.5042,0
260,41.6,25295347712,1526027837616.61,0
261,47.3,25292611584,1526027837816.5183,0
262,41.9,25293844480,1526027838016.2642,0
263,39.5,25293062144,1526027838216.776,0
264,42.6,25294217216,1526027838416.3115,0
265,39.0,25292230656,1526027838616.2285,0
266,40.8,25292017664,1526027838816.129,0
267,42.4,25292013568,1526027839016.1912,0
268,42.4,25292275712,1526027839216.1162,0
269,40.6,25292050432,1526027839417.3289,0
270,38.9,25291714560,1526027839616.644,0
271,39.0,25292058624,1526027839816.4497,0
272,38.9,25291976704,1526027840016.2031,0
273,41.0,25291804672,1526027840216.3835,0
274,37.9,25292206080,1526027840416.3162,0
275,39.1,25291304960,1526027840616.0532,0
276,38.9,25291513856,1526027840816.1033,0
277,38.5,25291919360,1526027841016.0967,0
278,39.7,25292255232,1526027841216.2207,0
279,37.4,25292050432,1526027841416.029,0
280,39.0,25291714560,1526027841616.1208,0
281,37.3,25290485760,1526027841816.3655,0
