cpu_load,mem_avail,timestamp
50.8,28698103808,1526392913518.219
34.2,28696911872,1526392913716.7217
34.2,28697022464,1526392913913.7146
30.9,28696072192,1526392914113.9414
31.4,28697219072,1526392914313.8113
30.9,28697133056,1526392914514.1082
32.7,28696858624,1526392914713.8904
38.5,28697108480,1526392914914.0269
42.3,28697378816,1526392915113.7253
43.1,28693831680,1526392915318.774
41.7,28697202688,1526392915514.0383
44.1,28696776704,1526392915718.0132
46.5,28694265856,1526392915913.9343
52.6,28693041152,1526392916113.943
51.3,28692992000,1526392916313.8093
46.1,28693245952,1526392916514.0984
47.1,28693516288,1526392916713.7236
45.4,28692463616,1526392916913.6519
44.3,28693127168,1526392917117.4446
47.1,28693823488,1526392917314.4114
47.4,28693946368,1526392917514.2725
47.8,28693557248,1526392917713.6787
46.2,28694056960,1526392917913.8525
41.4,28694077440,1526392918113.8433
47.1,28693938176,1526392918314.241
46.5,28693741568,1526392918513.9795
44.5,28693008384,1526392918713.8518
48.5,28693454848,1526392918913.8777
53.5,28689997824,1526392919113.9724
57.0,28692131840,1526392919314.6873
45.4,28689969152,1526392919513.7974
56.3,28685807616,1526392919714.193
57.7,28689166336,1526392919914.1628
64.8,28687917056,1526392920114.5776
70.1,28688199680,1526392920318.406
67.1,28684386304,1526392920515.4238
64.1,28689973248,1526392920713.9949
63.4,28686934016,1526392920914.2834
57.5,28690092032,1526392921114.6538
54.8,28684046336,1526392921313.67
59.3,28686626816,1526392921521.471
50.3,28691091456,1526392921714.2063
58.6,28687785984,1526392921914.4575
54.1,28687429632,1526392922114.0737
54.1,28687527936,1526392922313.9495
57.3,28686688256,1526392922514.4102
57.2,28686012416,1526392922714.0547
54.9,28689842176,1526392922913.9277
60.1,28684046336,1526392923113.8904
60.0,28684894208,1526392923313.9314
44.9,28690038784,1526392923513.8467
60.7,28684828672,1526392923725.5188
64.8,28690509824,1526392923914.8208
57.1,28690059264,1526392924118.0422
63.5,28686671872,1526392924314.767
68.0,28685361152,1526392924517.48
66.2,28687986688,1526392924714.3252
62.8,28686667776,1526392924913.8433
65.4,28690206720,1526392925115.275
58.7,28689293312,1526392925314.5298
63.0,28688375808,1526392925517.1162
60.5,28689620992,1526392925714.1572
60.3,28685901824,1526392925914.5085
57.7,28684865536,1526392926113.7903
54.2,28686323712,1526392926314.0764
51.0,28685475840,1526392926513.8232
47.4,28688203776,1526392926713.9553
50.3,28687343616,1526392926914.0388
47.4,28687388672,1526392927113.8486
48.8,28686909440,1526392927313.8862
52.6,28685041664,1526392927513.8762
55.2,28687757312,1526392927713.9146
57.0,28687417344,1526392927913.647
62.3,28683354112,1526392928114.211
66.4,28685967360,1526392928314.2034
52.2,28686704640,1526392928514.047
54.9,28689362944,1526392928713.977
53.2,28686942208,1526392928913.8872
52.2,28689391616,1526392929114.0542
55.8,28686942208,1526392929313.6746
61.8,28688760832,1526392929517.4182
61.8,28691001344,1526392929713.9028
61.0,28687327232,1526392929913.7603
55.0,28686741504,1526392930114.1245
61.1,28688023552,1526392930314.0435
68.1,28684726272,1526392930517.5864
65.5,28686782464,1526392930713.957
59.7,28686573568,1526392930914.0144
59.7,28686020608,1526392931113.9397
60.8,28683792384,1526392931314.6384
61.5,28684632064,1526392931514.5469
41.4,28689420288,1526392931713.8108
55.2,28684750848,1526392931913.7495
63.6,28689199104,1526392932113.911
56.4,28690219008,1526392932314.0286
62.8,28684582912,1526392932514.2292
70.9,28683796480,1526392932714.9397
69.7,28685950976,1526392932914.239
65.6,28689682432,1526392933118.2073
66.2,28688015360,1526392933315.7405
67.9,28688269312,1526392933517.9219
64.7,28689575936,1526392933714.3997
64.9,28687806464,1526392933914.0798
62.7,28690653184,1526392934114.4932
64.0,28689625088,1526392934321.4646
61.2,28688695296,1526392934513.822
67.1,28685815808,1526392934713.8914
58.0,28687339520,1526392934914.0432
46.1,28687536128,1526392935113.9358
41.9,28687425536,1526392935313.995
38.5,28687708160,1526392935513.8025
36.8,28686688256,1526392935713.8296
42.2,28686598144,1526392935913.8489
44.6,28695969792,1526392936114.0032
44.1,28695814144,1526392936313.9885
41.7,28694675456,1526392936514.0627
48.0,28694523904,1526392936714.0574
56.3,28695199744,1526392936914.1587
54.6,28694691840,1526392937114.2546
59.4,28697690112,1526392937314.5203
55.2,28696096768,1526392937517.9934
58.9,28695158784,1526392937714.8088
66.7,28692410368,1526392937917.9924
72.8,28696784896,1526392938114.2463
58.3,28694003712,1526392938317.878
70.7,28693372928,1526392938514.3376
66.9,28693012480,1526392938717.8997
66.0,28695810048,1526392938913.89
70.1,28691402752,1526392939117.5527
69.0,28696735744,1526392939314.135
49.3,28700127232,1526392939514.0571
55.0,28697018368,1526392939715.445
53.6,28700016640,1526392939914.1885
52.0,28697128960,1526392940113.971
56.5,28699385856,1526392940313.856
51.6,28699009024,1526392940514.0159
45.6,28699181056,1526392940716.2844
48.0,28698460160,1526392940917.855
47.9,28698361856,1526392941114.4304
51.9,28695990272,1526392941314.1157
53.3,28698554368,1526392941514.3394
41.8,28699193344,1526392941714.233
57.4,28694331392,1526392941914.1565
60.0,28698587136,1526392942113.8613
58.1,28698505216,1526392942313.678
60.1,28698058752,1526392942513.6802
61.9,28695425024,1526392942713.76
60.6,28699820032,1526392942914.0032
59.6,28699541504,1526392943113.847
56.6,28701462528,1526392943313.794
52.6,28701126656,1526392943514.3892
50.6,28700893184,1526392943713.9673
53.2,28700659712,1526392943914.0972
47.3,28700868608,1526392944114.0364
54.4,28698181632,1526392944314.048
52.3,28698071040,1526392944517.3389
55.1,28697985024,1526392944713.8723
50.7,28698206208,1526392944917.538
55.2,28697497600,1526392945115.141
54.6,28697194496,1526392945314.5479
53.1,28697284608,1526392945514.0479
55.1,28697153536,1526392945717.9272
65.2,28695269376,1526392945918.2212
54.9,28704133120,1526392946113.821
59.0,28704096256,1526392946313.8513
59.4,28703363072,1526392946517.4314
59.9,28703117312,1526392946714.033
55.1,28703535104,1526392946914.0173
62.0,28703567872,1526392947117.5103
61.3,28703002624,1526392947313.6719
55.3,28702674944,1526392947515.1055
58.1,28703371264,1526392947718.8289
59.5,28703182848,1526392947913.777
62.7,28704854016,1526392948121.5664
66.4,28700332032,1526392948317.5635
55.2,28703956992,1526392948513.9536
58.7,28700483584,1526392948713.9277
67.3,28701511680,1526392948917.758
61.0,28704313344,1526392949113.7236
65.6,28700794880,1526392949314.088
69.7,28697251840,1526392949514.6926
66.7,28705017856,1526392949714.263
58.4,28708552704,1526392949914.3184
62.0,28705062912,1526392950117.92
59.2,28708466688,1526392950313.8164
61.2,28705566720,1526392950513.8003
61.2,28705312768,1526392950717.4502
60.5,28704751616,1526392950914.0862
59.9,28707356672,1526392951117.1533
