cpu_load,mem_avail,timestamp
58.4,24280956928,1526028969169.8818
40.7,24275836928,1526028969369.4163
37.8,24275099648,1526028969566.4238
43.4,24276033536,1526028969767.5747
47.1,24306589696,1526028969966.1846
45.3,24306696192,1526028970166.1335
43.9,24306040832,1526028970366.2832
40.8,24306262016,1526028970566.2234
38.7,24305889280,1526028970766.141
40.3,24306483200,1526028970966.562
42.3,24305729536,1526028971166.0928
39.3,24306143232,1526028971366.4265
41.4,24306294784,1526028971566.3127
38.8,24306249728,1526028971766.204
42.7,24306274304,1526028971966.3767
43.4,24305541120,1526028972166.084
42.9,24306200576,1526028972366.2935
41.8,24305848320,1526028972566.1619
41.3,24307134464,1526028972766.0776
42.6,24310345728,1526028972966.21
44.2,24312057856,1526028973165.934
43.1,24312553472,1526028973366.181
42.9,24320323584,1526028973568.4885
44.4,24322600960,1526028973766.402
40.9,24323895296,1526028973966.5422
41.7,24324210688,1526028974166.0857
43.7,24304820224,1526028974366.7012
43.4,24301445120,1526028974566.384
51.3,24301621248,1526028974765.7932
48.7,24304283648,1526028974965.9019
51.3,24300953600,1526028975166.8984
45.4,24304631808,1526028975369.5752
54.1,24301076480,1526028975566.3145
60.5,24300830720,1526028975766.2632
58.1,24301408256,1526028975966.1333
55.7,24302845952,1526028976166.0222
57.5,24303239168,1526028976366.2778
68.7,24300093440,1526028976569.9036
69.2,24299114496,1526028976766.1816
68.8,24298459136,1526028976966.292
66.5,24299683840,1526028977169.7703
61.5,24299671552,1526028977366.0781
70.3,24294932480,1526028977569.7844
69.3,24294985728,1526028977769.4885
71.6,24294932480,1526028977970.6875
69.3,24295485440,1526028978166.5771
62.0,24298110976,1526028978367.926
70.1,24298762240,1526028978569.4563
79.6,24289468416,1526028978767.395
81.4,24296046592,1526028978974.1938
74.2,24293007360,1526028979168.285
75.0,24292241408,1526028979366.0251
75.0,24301780992,1526028979566.861
80.1,24301125632,1526028979767.1848
81.1,24303218688,1526028979970.3936
72.4,24304652288,1526028980166.0896
72.3,24302723072,1526028980366.3752
74.2,24304381952,1526028980566.0403
75.3,24305438720,1526028980779.2332
71.5,24306176000,1526028980969.6777
72.8,24305537024,1526028981166.6072
75.8,24303288320,1526028981366.1912
73.1,24305287168,1526028981566.9194
73.3,24304553984,1526028981766.3218
71.1,24304992256,1526028981966.535
71.9,24303271936,1526028982166.2673
70.4,24307539968,1526028982366.1294
70.8,24307245056,1526028982566.398
71.6,24308195328,1526028982770.3
66.2,24309542912,1526028982966.3293
74.0,24308326400,1526028983169.7092
72.9,24309215232,1526028983366.07
75.0,24304246784,1526028983566.038
68.6,24305926144,1526028983766.5151
64.6,24306036736,1526028983966.0947
72.3,24305385472,1526028984166.7979
70.3,24307232768,1526028984367.792
70.6,24306442240,1526028984567.0266
68.4,24306016256,1526028984766.2166
62.9,24306450432,1526028984966.268
77.1,24301445120,1526028985166.7444
70.9,24301883392,1526028985367.702
70.3,24304050176,1526028985566.837
67.1,24304062464,1526028985766.144
70.7,24305819648,1526028985970.7686
74.7,24305299456,1526028986166.3418
75.7,24307695616,1526028986367.3262
72.4,24306384896,1526028986570.273
70.2,24304115712,1526028986770.424
78.8,24307920896,1526028986966.7478
77.9,24311050240,1526028987169.7524
72.5,24307802112,1526028987370.845
71.4,24310181888,1526028987566.1472
73.2,24305750016,1526028987778.7964
76.4,24306413568,1526028987973.8188
73.7,24310575104,1526028988168.9878
78.4,24310607872,1526028988373.8118
76.9,24309469184,1526028988568.1133
71.5,24305909760,1526028988781.7388
73.6,24312229888,1526028988966.2134
82.3,24307789824,1526028989173.963
74.3,24310333440,1526028989366.1216
71.8,24331067392,1526028989570.146
67.8,24326995968,1526028989767.077
78.1,24325390336,1526028989973.63
