,cpu_load,mem_avail,timestamp,run
0,89.7,28224811008,1526329276170.0789,0
1,92.4,28225847296,1526329276371.7168,0
2,92.3,28225044480,1526329276569.8762,0
3,91.2,28224659456,1526329276769.829,0
4,89.4,28223631360,1526329276966.8633,0
5,86.5,28229296128,1526329277166.7922,0
6,82.7,28226224128,1526329277367.6238,0
7,80.0,28229378048,1526329277568.036,0
8,82.1,28228075520,1526329277766.8538,0
9,83.7,28228349952,1526329277967.1438,0
10,87.7,28227108864,1526329278166.7856,0
11,89.8,28226748416,1526329278367.1438,0
12,90.6,28224442368,1526329278569.6794,0
13,92.4,28232941568,1526329278773.9153,0
14,87.6,28227031040,1526329278967.15,0
15,91.2,28227239936,1526329279172.6064,0
16,91.0,28227928064,1526329279369.6755,0
17,95.5,28226695168,1526329279567.9912,0
18,96.2,28223430656,1526329279767.3098,0
19,94.4,28222058496,1526329279970.8264,0
20,93.7,28252524544,1526329280174.3103,0
21,94.9,28255485952,1526329280374.054,0
22,95.4,28257480704,1526329280567.2434,0
23,97.5,28254216192,1526329280767.8242,0
24,92.6,28260044800,1526329280969.6846,0
25,90.1,28256231424,1526329281169.8745,0
26,91.6,28254998528,1526329281370.8342,0
27,92.2,28252549120,1526329281568.546,0
28,93.4,28251402240,1526329281767.3567,0
29,89.0,28250800128,1526329281973.4165,0
30,90.4,28249473024,1526329282174.2886,0
31,84.4,28248731648,1526329282373.9917,0
32,87.3,28247617536,1526329282569.7383,0
33,86.9,28254392320,1526329282767.0044,0
34,92.0,28248805376,1526329282970.5957,0
35,91.1,28255477760,1526329283170.5515,0
36,89.2,28253401088,1526329283370.0957,0
37,93.5,28255940608,1526329283567.656,0
38,92.5,28258054144,1526329283770.0266,0
39,93.6,28252221440,1526329283967.0168,0
40,93.6,28250775552,1526329284170.663,0
41,91.0,28254724096,1526329284369.8206,0
42,95.0,28251758592,1526329284573.9563,0
43,93.3,28260392960,1526329284771.8894,0
44,91.6,28254834688,1526329284967.5017,0
45,95.1,28251377664,1526329285170.1208,0
46,93.2,28259385344,1526329285371.0676,0
47,91.6,28255125504,1526329285567.9832,0
48,91.8,28257288192,1526329285770.2605,0
49,92.9,28258390016,1526329285969.307,0
50,95.0,28256653312,1526329286166.8943,0
51,94.2,28254257152,1526329286369.0728,0
52,94.3,28256157696,1526329286568.5696,0
53,94.4,28250427392,1526329286766.5945,0
54,95.5,28248186880,1526329286968.86,0
55,94.3,28253085696,1526329287167.8264,0
