cpu_load,mem_avail,timestamp
32.3,29443198976,1526380795768.8992
27.5,29441069056,1526380795968.0745
27.2,29442240512,1526380796166.1523
27.5,29440872448,1526380796365.871
26.1,29440774144,1526380796565.6113
26.1,29441945600,1526380796765.7886
27.0,29441630208,1526380796965.915
27.5,29440499712,1526380797165.8455
24.0,29441785856,1526380797365.956
27.0,29440712704,1526380797565.6562
27.5,29439983616,1526380797765.8381
25.6,29441662976,1526380797965.7185
26.6,29440294912,1526380798165.5889
28.0,29441593344,1526380798365.8123
26.6,29441495040,1526380798565.9285
28.0,29440507904,1526380798765.5168
26.6,29441036288,1526380798966.1067
26.1,29440761856,1526380799166.056
27.5,29441052672,1526380799365.965
25.9,29441613824,1526380799569.3828
30.1,29440516096,1526380799765.9116
27.2,29440167936,1526380799965.506
29.0,29441589248,1526380800165.5864
26.6,29441110016,1526380800366.1045
28.0,29441523712,1526380800566.1362
26.1,29440913408,1526380800766.1257
27.2,29440618496,1526380800965.6787
26.1,29440548864,1526380801165.8823
29.1,29441495040,1526380801365.7236
27.0,29440663552,1526380801565.6736
28.4,29441183744,1526380801765.512
27.0,29440950272,1526380801965.6887
26.6,29441146880,1526380802165.5515
27.5,29440364544,1526380802366.0698
27.5,29441527808,1526380802565.722
25.9,29440819200,1526380802765.706
26.3,29440442368,1526380802965.7444
27.0,29441216512,1526380803165.5518
28.4,29440147456,1526380803365.7964
26.6,29440507904,1526380803565.754
25.3,29440581632,1526380803765.7756
28.0,29441757184,1526380803965.758
25.5,29441400832,1526380804165.6707
27.5,29441683456,1526380804365.6543
27.7,29440696320,1526380804565.4478
25.5,29441105920,1526380804765.5127
29.8,29439717376,1526380804965.776
40.1,29437091840,1526380805166.3386
40.2,29436493824,1526380805366.1519
38.3,29436731392,1526380805566.6724
40.7,29437558784,1526380805765.5745
35.1,29436252160,1526380805965.9175
36.8,29436944384,1526380806165.871
38.7,29436469248,1526380806366.165
33.5,29440327680,1526380806565.842
30.1,29440618496,1526380806765.7754
32.1,29440446464,1526380806965.6045
30.1,29440692224,1526380807165.8713
32.1,29441142784,1526380807365.308
29.7,29441015808,1526380807565.7776
31.6,29440835584,1526380807765.799
31.9,29440720896,1526380807965.4854
31.2,29441130496,1526380808165.6226
32.3,29441458176,1526380808365.7837
31.2,29440315392,1526380808565.48
29.7,29441875968,1526380808766.0784
33.1,29440393216,1526380808965.5413
37.3,29438267392,1526380809165.661
39.4,29441298432,1526380809365.75
28.5,29442457600,1526380809565.6418
39.6,29443047424,1526380809765.701
37.1,29443571712,1526380809965.9595
39.0,29444583424,1526380810165.7979
37.3,29441814528,1526380810365.6392
39.4,29444001792,1526380810565.6765
32.0,29444517888,1526380810766.474
32.3,29443641344,1526380810965.935
32.7,29443457024,1526380811165.7297
33.7,29442719744,1526380811365.9255
30.8,29442895872,1526380811565.6116
32.3,29444845568,1526380811765.8213
31.7,29444603904,1526380811965.7666
30.8,29445173248,1526380812165.637
33.7,29445464064,1526380812365.5615
29.3,29444833280,1526380812566.2188
34.5,29444964352,1526380812765.7812
29.0,29445472256,1526380812965.8767
32.1,29445410816,1526380813165.8186
31.0,29444751360,1526380813365.7336
34.0,29444759552,1526380813565.5432
34.0,29441708032,1526380813765.6797
32.1,29442936832,1526380813965.4053
32.7,29441286144,1526380814165.656
31.8,29442445312,1526380814365.6414
32.9,29443375104,1526380814566.007
33.5,29443321856,1526380814765.5737
33.8,29443223552,1526380814965.543
31.2,29444091904,1526380815165.781
34.5,29442609152,1526380815365.4797
33.5,29443346432,1526380815565.5884
36.0,29443870720,1526380815765.497
32.1,29444284416,1526380815965.6257
34.0,29443301376,1526380816165.5605
32.9,29443719168,1526380816365.6238
34.4,29442826240,1526380816565.6128
35.2,29443760128,1526380816765.9429
33.3,29442650112,1526380816965.4302
32.1,29443076096,1526380817165.543
36.9,29440446464,1526380817365.6355
35.9,29442650112,1526380817566.6982
