cpu_load,mem_avail,timestamp
6.7,23726272512,1539363105207.2715
1.2,23725244416,1539363105407.508
0.6,23725244416,1539363105605.3281
0.6,23725117440,1539363105804.8787
0.6,23725117440,1539363106004.9612
1.3,23725117440,1539363106205.078
1.9,23725117440,1539363106404.9692
1.3,23725281280,1539363106605.1953
1.3,23725281280,1539363106805.0173
0.6,23725408256,1539363107004.7917
1.3,23725260800,1539363107204.5244
1.2,23724863488,1539363107404.9426
1.3,23724863488,1539363107604.623
1.9,23724871680,1539363107804.7751
0.6,23724744704,1539363108004.644
2.5,23724752896,1539363108204.709
1.3,23724609536,1539363108404.847
2.5,23724609536,1539363108604.892
0.6,23724609536,1539363108804.9116
1.9,23724101632,1539363109004.813
6.2,23724007424,1539363109205.2485
10.7,23724261376,1539363109405.7178
9.6,23721246720,1539363109605.5051
12.9,23721213952,1539363109805.1614
10.7,23721148416,1539363110005.247
10.0,23721050112,1539363110205.738
11.2,23721041920,1539363110405.0134
9.4,23724007424,1539363110605.026
4.4,23723933696,1539363110805.3474
8.1,23723868160,1539363111005.0186
4.4,23723835392,1539363111205.116
5.6,23724249088,1539363111405.1665
6.2,23724019712,1539363111605.1636
5.0,23724126208,1539363111804.8506
4.4,23724208128,1539363112004.9763
4.4,23724208128,1539363112205.0332
7.4,23724089344,1539363112404.6335
5.0,23724023808,1539363112604.7227
4.4,23723999232,1539363112805.603
5.7,23724298240,1539363113005.1914
5.1,23724359680,1539363113205.162
11.3,23721009152,1539363113404.73
12.5,23720976384,1539363113604.9902
12.6,23720976384,1539363113805.2537
14.3,23723864064,1539363114005.5005
13.2,23720816640,1539363114205.3406
13.8,23720816640,1539363114405.0254
8.2,23723737088,1539363114605.4187
7.5,23722213376,1539363114805.489
6.3,23722328064,1539363115005.4138
6.3,23722135552,1539363115204.6206
2.5,23722049536,1539363115404.5825
5.0,23721889792,1539363115604.9705
5.0,23723278336,1539363115805.4812
5.0,23723245568,1539363116005.3425
5.0,23723180032,1539363116205.2053
4.4,23723331584,1539363116405.6914
5.6,23723560960,1539363116605.3186
3.8,23723700224,1539363116805.2522
5.6,23723311104,1539363117005.3765
5.0,23723376640,1539363117205.216
5.1,23723085824,1539363117405.1382
7.6,23720800256,1539363117605.2844
6.2,23720955904,1539363117804.9958
6.9,23721017344,1539363118005.0215
6.3,23720951808,1539363118205.2004
5.7,23721095168,1539363118405.4268
6.9,23722393600,1539363118605.2412
5.7,23722618880,1539363118805.3755
7.5,23722676224,1539363119005.671
7.5,23722483712,1539363119205.5498
5.7,23722897408,1539363119405.204
8.1,23722897408,1539363119605.16
8.1,23722897408,1539363119804.6982
6.9,23722930176,1539363120005.2786
8.1,23722459136,1539363120204.9573
6.3,23722426368,1539363120404.8958
7.5,23722590208,1539363120604.721
6.3,23722463232,1539363120805.1133
5.0,23722590208,1539363121005.6362
8.2,23720517632,1539363121204.9644
13.3,23723839488,1539363121405.5867
13.1,23720632320,1539363121605.0571
13.7,23720599552,1539363121805.0999
12.6,23720751104,1539363122005.4353
13.2,23723634688,1539363122205.3027
13.8,23719907328,1539363122405.0479
12.7,23720796160,1539363122604.8281
11.3,23722512384,1539363122804.8442
6.3,23722450944,1539363123005.3074
6.9,23723212800,1539363123205.5078
6.9,23722348544,1539363123405.3977
5.0,23722119168,1539363123605.3708
5.6,23722086400,1539363123805.2158
5.0,23723069440,1539363124005.229
5.0,23723241472,1539363124205.4744
6.9,23720644608,1539363124405.2156
6.3,23723700224,1539363124604.9878
4.4,23723798528,1539363124804.732
7.4,23723958272,1539363125004.7952
6.8,23723728896,1539363125205.3635
8.1,23723663360,1539363125405.5474
7.5,23723565056,1539363125605.0996
6.3,23723499520,1539363125805.5103
6.9,23723433984,1539363126004.9753
8.8,23722594304,1539363126205.1533
7.6,23722717184,1539363126405.6917
8.8,23722659840,1539363126604.9602
8.2,23722758144,1539363126804.9805
11.1,23724032000,1539363127004.686
10.1,23722758144,1539363127205.1128
8.7,23722598400,1539363127405.291
7.6,23722913792,1539363127605.0444
7.5,23722946560,1539363127805.5862
7.5,23722913792,1539363128004.8691
6.9,23722692608,1539363128205.1028
6.2,23722446848,1539363128405.407
6.2,23722553344,1539363128604.9202
5.6,23722553344,1539363128804.7734
6.8,23722561536,1539363129004.8462
6.8,23722446848,1539363129205.1897
6.9,23722422272,1539363129405.4517
6.2,23722422272,1539363129605.1628
5.6,23722487808,1539363129805.401
4.4,23722520576,1539363130005.7073
6.2,23722520576,1539363130204.5745
5.0,23722418176,1539363130405.046
6.3,23722192896,1539363130605.3586
5.6,23722131456,1539363130805.6482
13.1,23720259584,1539363131005.0242
13.1,23720513536,1539363131205.195
13.2,23720370176,1539363131405.1855
12.6,23722909696,1539363131605.1978
13.8,23719829504,1539363131805.1997
7.0,23723511808,1539363132005.2668
6.8,23723384832,1539363132205.3186
6.3,23723417600,1539363132404.637
6.2,23723646976,1539363132605.3105
5.0,23723712512,1539363132805.1775
4.4,23723737088,1539363133004.9858
7.5,23722274816,1539363133204.9395
4.4,23721709568,1539363133404.7317
6.2,23721644032,1539363133606.3066
4.5,23721644032,1539363133805.1729
5.6,23721652224,1539363134005.2295
5.0,23721431040,1539363134205.415
5.0,23721541632,1539363134405.297
4.4,23721672704,1539363134604.7373
6.2,23721553920,1539363134805.0051
6.3,23721553920,1539363135005.358
8.8,23721553920,1539363135205.4167
6.3,23721779200,1539363135405.41
6.3,23721811968,1539363135605.0793
8.1,23721947136,1539363135804.8794
9.3,23721914368,1539363136004.7646
6.9,23721947136,1539363136205.183
6.3,23721885696,1539363136405.0012
6.3,23721984000,1539363136604.7244
6.2,23722016768,1539363136804.7747
5.7,23722123264,1539363137005.1235
7.4,23722237952,1539363137205.552
5.7,23721861120,1539363137404.8718
8.0,23721820160,1539363137605.1392
7.5,23721590784,1539363137805.3079
4.4,23721771008,1539363138005.0078
5.6,23721705472,1539363138205.1501
5.7,23722733568,1539363138405.076
6.3,23722618880,1539363138605.3596
8.0,23722344448,1539363138805.0942
6.2,23722401792,1539363139005.282
5.1,23722283008,1539363139205.121
4.4,23722283008,1539363139405.4294
6.2,23722225664,1539363139605.184
5.1,23722450944,1539363139805.1584
5.6,23722426368,1539363140005.1567
5.7,23722721280,1539363140205.078
5.7,23722582016,1539363140404.6382
5.7,23722639360,1539363140604.9436
8.1,23722221568,1539363140804.9849
9.4,23720628224,1539363141004.7944
12.6,23724077056,1539363141205.5242
13.2,23720165376,1539363141405.2832
13.7,23720767488,1539363141605.0889
13.2,23720800256,1539363141805.259
12.0,23720386560,1539363142005.4634
13.8,23723819008,1539363142205.2996
16.3,23720136704,1539363142405.3425
8.8,23723921408,1539363142604.6936
6.2,23724085248,1539363142805.1626
4.4,23724118016,1539363143005.3816
6.9,23723945984,1539363143204.8528
6.2,23723913216,1539363143405.4656
5.7,23723921408,1539363143605.0857
6.2,23723921408,1539363143805.061
6.2,23723929600,1539363144004.995
5.7,23723618304,1539363144204.7314
5.7,23723880448,1539363144404.8606
6.3,23724040192,1539363144604.8748
8.1,23724236800,1539363144805.092
6.3,23724195840,1539363145005.0945
6.9,23724032000,1539363145205.074
6.3,23724081152,1539363145404.9397
5.7,23722557440,1539363145604.4514
5.6,23722328064,1539363145804.9255
6.2,23722328064,1539363146004.8687
5.7,23722377216,1539363146205.099
5.1,23722401792,1539363146405.031
6.2,23722115072,1539363146604.8806
5.6,23722209280,1539363146805.1306
5.0,23722143744,1539363147005.1455
5.0,23722115072,1539363147205.3977
5.0,23722082304,1539363147405.1484
6.8,23722016768,1539363147604.9128
5.1,23722115072,1539363147805.0554
5.6,23722209280,1539363148004.8816
4.4,23722315776,1539363148205.2075
5.0,23722151936,1539363148405.0588
5.0,23722184704,1539363148605.477
5.6,23722184704,1539363148805.2375
3.8,23722549248,1539363149005.481
5.7,23722455040,1539363149204.9553
4.4,23722389504,1539363149405.2947
5.7,23722348544,1539363149604.6855
6.2,23722246144,1539363149805.1685
5.6,23722180608,1539363150005.0002
