,cpu_load,mem_avail,timestamp,run
0,47.1,29205770240,1527513214754.0908,0
1,46.5,29208170496,1527513214954.075,0
2,47.8,29207597056,1527513215154.156,0
3,49.4,29206110208,1527513215354.202,0
4,48.7,29198790656,1527513215554.2056,0
5,49.4,29198725120,1527513215754.0828,0
6,47.5,29200904192,1527513215954.2532,0
7,48.4,29200044032,1527513216154.1804,0
8,50.9,29196939264,1527513216355.1472,0
9,52.2,29208334336,1527513216555.2468,0
10,51.6,29207269376,1527513216755.174,0
11,52.8,29197365248,1527513216955.5342,0
12,50.0,29203734528,1527513217155.934,0
13,51.6,29199261696,1527513217354.6978,0
14,48.4,29200568320,1527513217554.0972,0
15,47.8,29203574784,1527513217754.2058,0
16,48.7,29205692416,1527513217954.1782,0
17,50.3,29203308544,1527513218154.0974,0
18,49.7,29197402112,1527513218354.0547,0
19,48.4,29200281600,1527513218554.083,0
20,50.0,29199863808,1527513218754.0564,0
21,49.1,29206745088,1527513218954.059,0
22,48.1,29196267520,1527513219154.114,0
23,49.4,29190946816,1527513219354.205,0
24,50.6,29194428416,1527513219554.2617,0
25,50.0,29200732160,1527513219754.094,0
26,48.4,29202751488,1527513219954.1372,0
27,47.4,29196611584,1527513220154.0007,0
28,48.1,29198667776,1527513220354.079,0
29,48.1,29197901824,1527513220554.2478,0
30,50.6,29198639104,1527513220754.0498,0
31,50.0,29201932288,1527513220954.153,0
32,50.3,29199790080,1527513221154.1897,0
33,43.6,29203951616,1527513221353.8357,0
34,44.6,29207187456,1527513221554.1765,0
35,45.9,29202976768,1527513221754.044,0
36,45.5,29202632704,1527513221953.9617,0
37,45.0,29205987328,1527513222154.046,0
38,45.5,29206659072,1527513222354.0332,0
39,44.5,29204606976,1527513222554.0735,0
40,43.9,29204594688,1527513222754.0283,0
41,46.2,29205917696,1527513222954.0122,0
42,48.4,29204074496,1527513223154.225,0
43,50.0,29197160448,1527513223354.1487,0
44,46.1,29204082688,1527513223554.0852,0
45,44.9,29200113664,1527513223754.21,0
46,49.1,29204230144,1527513223954.1182,0
47,45.6,29203918848,1527513224154.0964,0
48,48.7,29200805888,1527513224354.1968,0
49,50.0,29193351168,1527513224554.173,0
50,49.4,29202235392,1527513224754.2266,0
51,47.8,29203558400,1527513224954.1074,0
52,47.1,29203439616,1527513225153.9866,0
53,49.1,29201756160,1527513225354.0527,0
54,49.7,29201440768,1527513225554.1626,0
55,50.0,29201375232,1527513225754.0942,0
56,49.1,29198704640,1527513225954.171,0
57,48.4,29206163456,1527513226154.2607,0
58,51.0,29201367040,1527513226354.2058,0
59,50.6,29209341952,1527513226554.2024,0
60,51.9,29206401024,1527513226754.2363,0
61,50.3,29205794816,1527513226954.1013,0
62,48.4,29205307392,1527513227154.1096,0
63,34.4,29207728128,1527513227353.785,0
64,41.4,29200941056,1527513227554.0715,0
65,49.7,29202886656,1527513227754.1045,0
66,46.2,29204393984,1527513227954.2256,0
67,50.0,29205008384,1527513228154.2246,0
68,48.4,29201268736,1527513228354.0022,0
69,49.1,29203341312,1527513228554.173,0
70,47.1,29198180352,1527513228754.1794,0
71,52.8,29196906496,1527513228954.2612,0
72,50.3,29198843904,1527513229154.2273,0
73,50.0,29193191424,1527513229354.1392,0
74,51.6,29191032832,1527513229554.1804,0
75,53.1,29191512064,1527513229754.1924,0
76,49.1,29190217728,1527513229954.193,0
77,49.7,29190791168,1527513230154.0632,0
78,49.7,29189394432,1527513230353.9863,0
79,46.2,29196328960,1527513230554.0732,0
80,43.9,29194145792,1527513230753.9248,0
81,44.3,29198979072,1527513230954.1023,0
82,48.4,29203521536,1527513231154.0974,0
83,45.8,29203738624,1527513231354.2432,0
84,47.2,29200560128,1527513231554.045,0
85,44.7,29201465344,1527513231754.0369,0
86,46.5,29203038208,1527513231953.9978,0
87,45.6,29201436672,1527513232154.0269,0
88,50.0,29201809408,1527513232354.1355,0
89,49.4,29201461248,1527513232554.1145,0
90,50.9,29201670144,1527513232754.1484,0
91,51.3,29199667200,1527513232953.9368,0
92,51.3,29202243584,1527513233154.1802,0
93,51.3,29200437248,1527513233354.2014,0
94,51.6,29200515072,1527513233553.9448,0
95,49.7,29201137664,1527513233754.1267,0
96,51.0,29200465920,1527513233954.7363,0
97,49.0,29200412672,1527513234154.5142,0
98,48.4,29198229504,1527513234354.1245,0
99,46.8,29199880192,1527513234554.094,0
100,50.9,29197185024,1527513234754.0903,0
101,50.3,29197082624,1527513234954.1682,0
102,49.4,29196197888,1527513235154.2212,0
103,51.3,29197193216,1527513235354.3096,0
104,50.0,29196562432,1527513235554.4756,0
105,51.9,29198618624,1527513235755.0806,0
106,50.3,29198118912,1527513235954.6094,0
107,51.9,29200048128,1527513236154.8071,0
108,47.5,29198430208,1527513236354.3354,0
109,44.6,29197398016,1527513236554.1245,0
110,46.2,29199876096,1527513236753.8647,0
111,48.4,29194448896,1527513236954.2915,0
112,49.7,29196652544,1527513237153.9766,0
113,23.0,29200580608,1527513237353.8362,0
114,47.5,29197721600,1527513237554.0413,0
115,48.1,29197750272,1527513237754.1758,0
116,52.8,29197676544,1527513237954.192,0
117,49.7,29201465344,1527513238154.4065,0
118,47.2,29202874368,1527513238354.2769,0
119,50.0,29201563648,1527513238554.0872,0
120,48.7,29201694720,1527513238754.1658,0
121,48.4,29200875520,1527513238954.0986,0
122,49.1,29201080320,1527513239154.0686,0
123,50.0,29198938112,1527513239354.0996,0
124,48.7,29203030016,1527513239554.0989,0
125,47.8,29196181504,1527513239754.1345,0
126,50.0,29197520896,1527513239954.1528,0
127,50.3,29201797120,1527513240154.0205,0
128,47.4,29193252864,1527513240354.1963,0
129,48.7,29191774208,1527513240554.0645,0
130,50.0,29197496320,1527513240754.0176,0
131,49.7,29202640896,1527513240953.9646,0
132,48.4,29196713984,1527513241154.1902,0
133,50.0,29195276288,1527513241354.1997,0
134,47.5,29201395712,1527513241554.0413,0
135,47.2,29201473536,1527513241754.2097,0
136,47.5,29199683584,1527513241954.225,0
137,47.8,29202292736,1527513242154.2395,0
138,47.8,29202432000,1527513242354.0286,0
139,44.9,29203054592,1527513242554.0688,0
140,42.3,29202907136,1527513242754.1646,0
141,44.5,29202751488,1527513242954.2893,0
142,48.1,29202677760,1527513243154.248,0
143,49.1,29202853888,1527513243354.0725,0
144,47.5,29200240640,1527513243554.0286,0
145,47.4,29199605760,1527513243754.131,0
146,44.7,29202272256,1527513243954.191,0
147,48.7,29202292736,1527513244154.2136,0
148,46.5,29202329600,1527513244354.5305,0
149,49.4,29203423232,1527513244554.2107,0
150,50.0,29192978432,1527513244754.1775,0
151,48.1,29195890688,1527513244954.163,0
152,46.8,29199347712,1527513245154.1365,0
153,43.5,29195612160,1527513245354.1084,0
154,47.8,29196374016,1527513245554.0645,0
155,44.9,29199482880,1527513245753.9065,0
156,46.2,29196181504,1527513245954.1997,0
157,49.4,29193854976,1527513246154.1875,0
158,50.3,29196279808,1527513246354.0938,0
159,44.8,29196447744,1527513246554.071,0
160,47.8,29198815232,1527513246754.0637,0
161,45.2,29196279808,1527513246954.0088,0
162,44.5,29195624448,1527513247153.975,0
163,48.4,29193469952,1527513247354.0962,0
164,47.4,29195743232,1527513247553.9663,0
165,38.3,29200429056,1527513247753.7568,0
166,32.1,29197119488,1527513247954.125,0
167,46.2,29197205504,1527513248154.0527,0
168,46.2,29200048128,1527513248353.8916,0
169,44.6,29197467648,1527513248554.179,0
170,47.1,29196169216,1527513248754.1758,0
171,47.8,29196820480,1527513248954.19,0
172,46.8,29196865536,1527513249154.1685,0
173,43.9,29196488704,1527513249354.0813,0
174,41.3,29196525568,1527513249554.22,0
175,45.0,29196222464,1527513249754.103,0
176,47.1,29199331328,1527513249954.2173,0
177,48.4,29195444224,1527513250153.9402,0
178,46.2,29195124736,1527513250353.9956,0
179,47.8,29199695872,1527513250554.175,0
180,46.5,29198241792,1527513250754.1057,0
181,42.6,29194887168,1527513250954.1304,0
182,48.1,29198184448,1527513251153.93,0
183,48.4,29193551872,1527513251354.1123,0
184,50.0,29193822208,1527513251554.018,0
185,49.0,29196247040,1527513251754.2185,0
186,43.9,29201989632,1527513251954.1653,0
187,50.3,29196206080,1527513252154.1646,0
188,49.7,29199093760,1527513252354.0251,0
189,46.5,29199167488,1527513252554.058,0
190,45.2,29201661952,1527513252754.2104,0
191,45.7,29201584128,1527513252954.1938,0
192,46.9,29198639104,1527513253154.2322,0
193,46.5,29198704640,1527513253354.1792,0
194,43.2,29198647296,1527513253554.245,0
195,45.0,29198385152,1527513253754.2375,0
196,45.2,29198757888,1527513253954.205,0
197,44.5,29198409728,1527513254154.0564,0
198,47.5,29197520896,1527513254354.1072,0
199,45.5,29197139968,1527513254553.9082,0
200,47.2,29230874624,1527513254754.183,0
201,46.8,29231001600,1527513254954.1482,0
202,46.8,29228965888,1527513255153.9197,0
203,48.1,29228896256,1527513255354.0425,0
204,47.8,29229125632,1527513255554.1948,0
205,42.6,29228904448,1527513255754.0896,0
206,41.8,29229019136,1527513255954.0881,0
207,43.6,29229051904,1527513256154.0574,0
208,47.5,29226831872,1527513256354.1711,0
209,48.4,29226827776,1527513256554.268,0
210,46.2,29226516480,1527513256754.182,0
211,49.1,29225758720,1527513256954.1091,0
212,49.1,29226979328,1527513257154.151,0
213,49.4,29230059520,1527513257354.14,0
214,46.5,29228044288,1527513257554.111,0
215,48.1,29227962368,1527513257754.0942,0
216,48.7,29228429312,1527513257953.9111,0
217,47.5,29228421120,1527513258154.0908,0
218,49.4,29228335104,1527513258354.1497,0
219,42.9,29228224512,1527513258554.1453,0
220,48.1,29231161344,1527513258754.0735,0
221,46.1,29227794432,1527513258954.179,0
222,49.1,29227933696,1527513259154.2405,0
223,49.4,29230952448,1527513259354.1638,0
224,30.7,29234020352,1527513259554.186,0
225,44.5,29229846528,1527513259754.1306,0
226,49.7,29225324544,1527513259954.1133,0
227,50.3,29231857664,1527513260153.991,0
228,46.2,29228097536,1527513260354.1985,0
229,50.6,29230145536,1527513260554.0986,0
230,50.0,29226754048,1527513260754.2517,0
231,49.1,29235564544,1527513260954.1882,0
232,48.4,29226139648,1527513261154.3545,0
233,48.8,29229740032,1527513261354.1384,0
234,50.0,29232025600,1527513261554.0725,0
235,46.5,29229232128,1527513261754.1335,0
236,47.8,29232144384,1527513261954.164,0
237,47.8,29234593792,1527513262154.1235,0
238,49.1,29230649344,1527513262354.183,0
239,45.9,29232889856,1527513262554.2068,0
240,46.5,29230702592,1527513262754.0063,0
241,46.5,29230370816,1527513262954.1292,0
242,48.4,29229932544,1527513263154.1577,0
243,47.5,29228769280,1527513263354.2456,0
244,48.7,29228580864,1527513263554.1738,0
245,48.1,29228888064,1527513263754.1433,0
246,48.7,29228851200,1527513263954.1748,0
247,44.0,29227929600,1527513264154.0688,0
248,46.1,29224697856,1527513264354.183,0
249,47.2,29229023232,1527513264554.0974,0
250,47.8,29228482560,1527513264754.1245,0
251,49.1,29229260800,1527513264954.0945,0
252,48.4,29226057728,1527513265154.1985,0
253,49.1,29229883392,1527513265353.9768,0
254,47.4,29226852352,1527513265554.1572,0
255,48.8,29225213952,1527513265754.2231,0
256,47.2,29230764032,1527513265954.1597,0
257,49.4,29225418752,1527513266153.9072,0
258,49.1,29225365504,1527513266354.0571,0
259,48.4,29232439296,1527513266554.1155,0
260,49.1,29224886272,1527513266754.0571,0
261,47.2,29228310528,1527513266953.9695,0
262,44.9,29231448064,1527513267154.068,0
263,41.3,29231071232,1527513267354.0684,0
264,49.4,29228339200,1527513267554.0735,0
265,47.1,29227708416,1527513267754.036,0
266,47.8,29228138496,1527513267954.157,0
267,51.6,29127385088,1527513298354.616,1
268,51.3,29125513216,1527513298554.6267,1
269,51.6,29118521344,1527513298754.741,1
270,50.9,29115162624,1527513298954.8252,1
271,51.6,29119959040,1527513299154.5686,1
272,50.9,29118783488,1527513299354.525,1
273,50.9,29118885888,1527513299554.7212,1
274,51.6,29118787584,1527513299754.5942,1
275,51.3,29119401984,1527513299954.634,1
276,51.9,29117820928,1527513300154.7031,1
277,51.3,29113094144,1527513300354.5857,1
278,52.5,29119131648,1527513300555.2437,1
279,53.2,29115367424,1527513300754.8254,1
280,52.5,29122367488,1527513300954.7012,1
281,53.4,29117403136,1527513301155.0042,1
282,53.8,29116846080,1527513301354.6167,1
283,51.9,29126447104,1527513301554.676,1
284,51.3,29128441856,1527513301754.6228,1
285,50.9,29131247616,1527513301954.6292,1
286,50.3,29123440640,1527513302154.6926,1
287,50.9,29120835584,1527513302354.708,1
288,51.3,29124759552,1527513302554.6682,1
289,50.3,29124112384,1527513302754.7495,1
290,51.3,29117882368,1527513302954.673,1
291,50.6,29126328320,1527513303154.5686,1
292,50.3,29125210112,1527513303354.605,1
293,50.3,29127450624,1527513303554.5957,1
294,51.9,29120978944,1527513303754.6592,1
295,50.6,29120360448,1527513303954.7104,1
296,50.3,29118730240,1527513304154.5894,1
297,50.9,29114601472,1527513304354.6492,1
298,51.3,29114404864,1527513304554.644,1
299,50.6,29113671680,1527513304754.5142,1
300,50.3,29107949568,1527513304954.6396,1
301,51.6,29115895808,1527513305154.5068,1
302,51.2,29112508416,1527513305354.536,1
303,50.9,29115293696,1527513305554.6265,1
304,51.3,29113126912,1527513305754.611,1
305,50.9,29106241536,1527513305954.6448,1
306,51.3,29112258560,1527513306154.4841,1
307,50.9,29110489088,1527513306354.4895,1
308,50.9,29114183680,1527513306554.579,1
309,51.2,29112639488,1527513306754.5654,1
310,48.7,29113405440,1527513306954.712,1
311,49.1,29121503232,1527513307154.7031,1
312,50.9,29117939712,1527513307354.4834,1
313,50.6,29119897600,1527513307554.5825,1
314,50.9,29110001664,1527513307754.525,1
315,50.9,29112598528,1527513307954.6477,1
316,51.2,29110013952,1527513308154.5144,1
317,51.3,29112410112,1527513308354.6409,1
318,50.3,29106835456,1527513308554.5972,1
319,51.6,29115330560,1527513308754.5066,1
320,50.6,29109510144,1527513308954.6309,1
321,51.6,29107613696,1527513309154.7578,1
322,50.6,29109555200,1527513309354.6355,1
323,51.2,29104848896,1527513309554.5923,1
324,50.9,29109944320,1527513309754.6162,1
325,50.6,29113618432,1527513309954.7292,1
326,50.9,29116178432,1527513310154.711,1
327,51.3,29117640704,1527513310354.598,1
328,51.6,29113331712,1527513310554.5437,1
329,50.9,29103996928,1527513310754.6968,1
330,50.6,29110304768,1527513310954.5835,1
331,50.9,29110575104,1527513311154.5393,1
332,50.9,29115912192,1527513311354.5063,1
333,50.9,29127208960,1527513311554.6472,1
334,51.3,29118062592,1527513311754.6377,1
335,50.6,29111357440,1527513311954.5051,1
336,50.9,29121736704,1527513312154.657,1
337,50.9,29123198976,1527513312354.5364,1
338,50.9,29119574016,1527513312554.5835,1
339,51.2,29117083648,1527513312754.7185,1
340,50.9,29118349312,1527513312954.5854,1
341,51.6,29117202432,1527513313154.508,1
342,50.9,29122285568,1527513313354.5293,1
343,51.2,29121961984,1527513313554.652,1
344,50.6,29114396672,1527513313754.8408,1
345,50.9,29115314176,1527513313954.5427,1
346,50.0,29118697472,1527513314154.6614,1
347,51.3,29119004672,1527513314354.6526,1
348,50.9,29114990592,1527513314554.6794,1
349,51.2,29112819712,1527513314754.4924,1
350,36.8,29124308992,1527513314954.4958,1
351,45.6,29122338816,1527513315154.7432,1
352,50.6,29113970688,1527513315354.8171,1
353,51.6,29119627264,1527513315554.5469,1
354,51.2,29119221760,1527513315754.5312,1
355,50.6,29119238144,1527513315954.651,1
356,45.5,29128695808,1527513316154.5532,1
357,50.9,29124415488,1527513316354.6492,1
358,50.9,29129379840,1527513316554.731,1
359,51.2,29128540160,1527513316754.579,1
360,50.9,29126459392,1527513316954.6274,1
361,50.9,29122981888,1527513317154.5854,1
362,51.2,29130428416,1527513317354.4824,1
363,51.9,29129138176,1527513317554.6672,1
364,51.6,29128245248,1527513317754.5864,1
365,46.5,29127135232,1527513317954.4773,1
366,50.9,29123514368,1527513318154.5918,1
367,50.6,29124657152,1527513318354.5032,1
368,51.2,29122531328,1527513318554.545,1
369,51.3,29125599232,1527513318754.4868,1
370,51.3,29162127360,1527513318954.5908,1
371,50.9,29164810240,1527513319154.6096,1
372,50.0,29159350272,1527513319354.546,1
373,51.6,29161488384,1527513319554.6064,1
374,50.3,29154308096,1527513319754.5413,1
375,51.3,29151207424,1527513319954.4954,1
376,50.6,29154361344,1527513320154.4487,1
377,51.3,29154312192,1527513320354.4824,1
378,50.6,29157376000,1527513320554.4482,1
379,50.3,29163827200,1527513320754.5989,1
380,50.9,29160153088,1527513320954.5183,1
381,51.3,29156016128,1527513321154.6108,1
382,50.6,29152088064,1527513321354.5986,1
383,51.6,29161091072,1527513321554.6409,1
384,50.9,29155016704,1527513321754.6045,1
385,50.9,29156151296,1527513321954.7014,1
386,50.6,29157609472,1527513322154.5884,1
387,51.3,29167349760,1527513322354.5198,1
388,50.9,29159120896,1527513322554.6428,1
389,51.3,29155504128,1527513322754.4963,1
