cpu_load,mem_avail,timestamp
34.5,27414650880,1526054404633.7769
31.9,27413344256,1526054404832.578
30.0,27413245952,1526054405030.1208
27.4,27412893696,1526054405230.0479
27.1,27413049344,1526054405430.3916
26.9,27412819968,1526054405630.2542
28.3,27411750912,1526054405830.4976
25.5,27413291008,1526054406030.2202
29.8,27412635648,1526054406230.1384
26.9,27413786624,1526054406430.339
30.2,27412414464,1526054406630.0876
26.1,27412611072,1526054406830.394
24.7,27413143552,1526054407030.5374
26.6,27412668416,1526054407230.2263
29.4,27412443136,1526054407430.1567
26.1,27412848640,1526054407629.963
30.5,27413262336,1526054407830.1282
27.4,27412652032,1526054408030.4082
27.4,27413561344,1526054408230.466
28.5,27413463040,1526054408429.996
28.3,27413037056,1526054408630.5508
27.8,27412852736,1526054408830.218
27.8,27414065152,1526054409030.1682
27.1,27412598784,1526054409230.2026
26.5,27412942848,1526054409430.5024
27.7,27404242944,1526054409631.1582
37.0,27406794752,1526054409830.369
39.1,27406577664,1526054410030.3704
38.9,27407265792,1526054410229.894
38.5,27406495744,1526054410430.146
41.4,27403395072,1526054410630.2947
41.7,27404312576,1526054410830.3499
37.4,27406954496,1526054411030.2292
35.0,27407495168,1526054411230.6675
31.8,27408396288,1526054411430.375
32.1,27407667200,1526054411630.3594
33.7,27407036416,1526054411830.2102
34.4,27407491072,1526054412029.8284
32.5,27406852096,1526054412230.011
33.5,27406958592,1526054412430.1072
34.0,27406991360,1526054412630.1443
37.3,27406897152,1526054412829.9282
35.2,27407065088,1526054413030.4314
33.7,27406839808,1526054413230.0479
35.6,27407040512,1526054413429.8777
34.6,27407425536,1526054413630.3713
42.4,27403411456,1526054413830.0796
39.6,27407335424,1526054414030.0608
34.6,27403743232,1526054414230.176
39.5,27403231232,1526054414430.8252
40.6,27402960896,1526054414630.505
40.7,27407310848,1526054414830.2415
41.4,27403911168,1526054415030.2
41.1,27407630336,1526054415230.147
35.5,27406942208,1526054415430.1316
33.5,27406643200,1526054415629.8386
33.3,27406761984,1526054415830.2097
33.1,27408195584,1526054416029.9539
31.4,27406749696,1526054416230.266
33.1,27407400960,1526054416430.137
30.1,27406237696,1526054416630.4333
32.5,27407798272,1526054416830.996
31.6,27407540224,1526054417030.4639
34.6,27405803520,1526054417230.259
32.5,27406737408,1526054417430.114
33.3,27407114240,1526054417630.305
35.4,27406565376,1526054417830.0603
32.9,27407814656,1526054418030.1824
38.4,27405922304,1526054418230.2065
34.6,27403976704,1526054418430.1738
37.8,27403190272,1526054418630.0984
32.5,27403800576,1526054418830.3833
33.3,27403620352,1526054419029.855
37.8,27406696448,1526054419230.097
38.4,27406942208,1526054419429.9377
35.4,27406577664,1526054419630.4246
31.8,27406909440,1526054419830.9788
36.7,27405897728,1526054420030.0059
34.0,27405443072,1526054420230.1724
36.6,27406204928,1526054420430.0815
37.7,27406794752,1526054420630.1907
34.8,27406487552,1526054420830.0774
33.5,27407253504,1526054421030.0842
36.0,27406868480,1526054421230.154
35.8,27407167488,1526054421430.2273
32.7,27406651392,1526054421630.3025
37.3,27403227136,1526054421829.9453
41.0,27402690560,1526054422030.3787
40.0,27403083776,1526054422230.242
42.4,27405422592,1526054422430.1973
40.7,27402797056,1526054422629.997
38.0,27406454784,1526054422830.9211
39.5,27403563008,1526054423030.13
41.4,27412258816,1526054423229.944
39.5,27415273472,1526054423429.809
32.5,27415781376,1526054423629.8154
34.2,27415404544,1526054423830.2969
36.8,27415089152,1526054424030.258
32.7,27415535616,1526054424230.252
32.3,27414712320,1526054424430.1382
32.7,27415404544,1526054424630.0232
37.3,27414474752,1526054424829.8894
36.6,27414835200,1526054425030.0457
35.3,27415175168,1526054425230.192
34.2,27415572480,1526054425430.2146
31.4,27415687168,1526054425630.4373
31.1,27415396352,1526054425830.0903
34.0,27415752704,1526054426030.4102
37.7,27415564288,1526054426230.2979
36.3,27416006656,1526054426430.2295
39.4,27415396352,1526054426630.3691
37.5,27415572480,1526054426830.3396
42.1,27416530944,1526054427030.316
38.4,27416592384,1526054427230.2202
41.1,27415707648,1526054427429.8743
39.8,27415625728,1526054427630.152
35.3,27416154112,1526054427830.134
40.5,27414728704,1526054428030.109
35.7,27415638016,1526054428230.0667
35.9,27415121920,1526054428429.9832
35.2,27414355968,1526054428630.572
36.6,27415674880,1526054428830.5532
35.6,27416248320,1526054429030.1777
34.0,27415527424,1526054429230.2046
32.9,27415572480,1526054429431.1216
34.2,27416133632,1526054429630.2046
33.5,27415257088,1526054429830.461
33.5,27415654400,1526054430030.0503
33.5,27416035328,1526054430230.5508
30.3,27415793664,1526054430430.4878
32.7,27415343104,1526054430630.4338
33.1,27416031232,1526054430829.9243
32.9,27415564288,1526054431030.0305
34.4,27415851008,1526054431230.0447
34.0,27416010752,1526054431429.9746
37.8,27412615168,1526054431630.4814
36.9,27415478272,1526054431830.5923
38.5,27411484672,1526054432030.0337
39.6,27412807680,1526054432230.1477
38.9,27412328448,1526054432430.1863
35.0,27412979712,1526054432630.3035
40.6,27411476480,1526054432830.0688
34.4,27415207936,1526054433030.3647
36.4,27415474176,1526054433230.0212
32.1,27416670208,1526054433429.885
35.2,27415617536,1526054433630.2766
33.1,27415851008,1526054433830.4263
32.7,27415764992,1526054434030.2976
35.4,27416211456,1526054434230.277
35.4,27415965696,1526054434430.3936
34.8,27416375296,1526054434630.1038
34.8,27416309760,1526054434831.266
34.6,27416219648,1526054435030.601
32.7,27416125440,1526054435230.3774
32.3,27416539136,1526054435430.1519
33.5,27416440832,1526054435630.357
36.0,27415461888,1526054435829.9922
34.4,27416014848,1526054436029.9988
36.0,27416145920,1526054436230.1672
36.0,27415502848,1526054436430.1787
35.5,27412615168,1526054436630.023
38.8,27416227840,1526054436830.291
34.6,27415371776,1526054437030.545
32.5,27416272896,1526054437230.353
33.5,27415748608,1526054437430.1738
34.4,27415891968,1526054437630.1943
32.7,27415613440,1526054437830.575
31.2,27416190976,1526054438030.8176
35.6,27417219072,1526054438230.2336
31.4,27415859200,1526054438430.1582
31.6,27415437312,1526054438630.1157
30.9,27416162304,1526054438830.437
34.2,27415576576,1526054439030.419
35.4,27415662592,1526054439230.2107
35.3,27414376448,1526054439430.1997
33.5,27416051712,1526054439630.26
32.7,27415764992,1526054439830.2473
35.6,27416264704,1526054440031.1697
32.3,27416338432,1526054440229.998
32.5,27417153536,1526054440429.932
33.3,27416039424,1526054440630.6067
32.5,27414859776,1526054440829.8872
32.9,27416186880,1526054441029.9531
34.4,27415711744,1526054441229.9458
33.3,27416203264,1526054441430.1716
31.8,27416698880,1526054441630.1792
39.0,27411697664,1526054441830.0195
34.7,27415949312,1526054442030.587
37.2,27413401600,1526054442230.1953
39.5,27412701184,1526054442430.1118
39.5,27413078016,1526054442630.317
39.4,27412000768,1526054442830.0918
40.9,27416264704,1526054443030.293
42.4,27421282304,1526054443230.1042
35.7,27424727040,1526054443430.3164
33.1,27424083968,1526054443630.5166
35.2,27424587776,1526054443830.0981
33.1,27424243712,1526054444030.033
33.3,27424788480,1526054444230.672
35.2,27422818304,1526054444430.2026
34.4,27424124928,1526054444630.3252
34.6,27423977472,1526054444829.9968
34.8,27424219136,1526054445030.0837
33.5,27423977472,1526054445230.2375
35.2,27424702464,1526054445430.137
36.8,27424276480,1526054445630.0603
35.6,27424141312,1526054445830.4697
32.5,27423084544,1526054446030.276
35.0,27423690752,1526054446230.6409
34.0,27423567872,1526054446430.1743
32.3,27422175232,1526054446630.135
34.2,27422879744,1526054446830.296
34.0,27422040064,1526054447030.2175
33.8,27423174656,1526054447230.3374
32.9,27422732288,1526054447430.7634
35.0,27422986240,1526054447630.0996
33.3,27422486528,1526054447830.51
34.6,27422851072,1526054448030.007
33.5,27422851072,1526054448230.713
32.7,27422633984,1526054448430.3015
33.3,27422711808,1526054448630.4949
32.5,27422650368,1526054448830.3198
34.6,27422683136,1526054449030.2493
31.6,27422146560,1526054449230.353
33.3,27423703040,1526054449430.2803
33.3,27422396416,1526054449630.2227
35.6,27422752768,1526054449830.2393
35.0,27422896128,1526054450030.2766
30.1,27423117312,1526054450230.0125
30.0,27422830592,1526054450429.958
32.7,27422482432,1526054450630.5107
36.5,27423301632,1526054450830.1575
30.5,27422629888,1526054451030.2864
33.3,27422420992,1526054451230.7974
32.9,27422318592,1526054451430.2434
30.5,27422212096,1526054451630.094
31.8,27422908416,1526054451830.0063
36.4,27423838208,1526054452030.455
33.3,27423088640,1526054452230.1821
33.1,27421863936,1526054452431.476
31.2,27422621696,1526054452630.3953
31.2,27422597120,1526054452830.6123
35.2,27422961664,1526054453030.1514
36.9,27421560832,1526054453230.0144
39.5,27420946432,1526054453431.4978
40.4,27420753920,1526054453630.3857
39.5,27423137792,1526054453830.1387
39.9,27420405760,1526054454029.868
40.7,27424374784,1526054454230.1614
33.5,27423289344,1526054454430.153
30.9,27424006144,1526054454630.029
34.0,27424014336,1526054454830.366
33.1,27423764480,1526054455030.3862
33.8,27423260672,1526054455230.3738
34.0,27424444416,1526054455430.3801
34.4,27424223232,1526054455630.3298
35.2,27423936512,1526054455830.063
39.0,27424444416,1526054456030.518
39.3,27423977472,1526054456230.9324
35.5,27423981568,1526054456430.6787
36.7,27423375360,1526054456630.0256
35.9,27422085120,1526054456830.0908
38.4,27423023104,1526054457030.3726
33.8,27422228480,1526054457229.959
32.7,27422224384,1526054457430.2861
33.5,27422609408,1526054457630.3694
35.0,27422760960,1526054457830.2976
34.6,27422662656,1526054458030.3057
32.9,27421655040,1526054458229.919
34.8,27423178752,1526054458430.0667
35.4,27423678464,1526054458630.7158
31.8,27422728192,1526054458829.899
36.0,27423072256,1526054459030.359
34.4,27422400512,1526054459230.1973
34.2,27422564352,1526054459430.3914
33.3,27422027776,1526054459630.3582
33.3,27423154176,1526054459830.2817
32.3,27422560256,1526054460030.1643
31.4,27422629888,1526054460230.3071
31.2,27422605312,1526054460430.0479
31.2,27422191616,1526054460630.1233
33.3,27422404608,1526054460830.4392
32.5,27423014912,1526054461030.2454
36.6,27422203904,1526054461230.0986
32.7,27422797824,1526054461430.1472
37.7,27422343168,1526054461630.4023
39.8,27421347840,1526054461830.2183
41.6,27423870976,1526054462030.3381
33.3,27420057600,1526054462230.3494
37.9,27421261824,1526054462430.2878
39.1,27420131328,1526054462629.9614
40.0,27424247808,1526054462829.9639
39.9,27421036544,1526054463030.3455
40.0,27422588928,1526054463230.547
41.0,27421347840,1526054463430.2925
31.1,27424116736,1526054463629.9868
35.7,27422961664,1526054463830.2673
34.4,27423252480,1526054464030.6267
36.6,27422822400,1526054464230.197
32.0,27422720000,1526054464430.2444
33.1,27422404608,1526054464630.2734
37.5,27423670272,1526054464830.309
35.2,27422720000,1526054465030.3933
33.1,27423092736,1526054465230.1758
33.5,27421986816,1526054465430.3506
35.6,27422699520,1526054465629.8984
37.4,27423309824,1526054465830.354
33.5,27422355456,1526054466030.3171
30.7,27421716480,1526054466230.3916
34.0,27423264768,1526054466429.9163
35.0,27422113792,1526054466630.4202
34.8,27422498816,1526054466831.3767
36.6,27422400512,1526054467030.426
34.2,27421802496,1526054467229.96
35.2,27422781440,1526054467430.1946
33.5,27422318592,1526054467630.2827
36.4,27422953472,1526054467830.0833
34.6,27422445568,1526054468030.148
35.8,27423330304,1526054468229.9368
34.8,27423240192,1526054468430.0637
32.5,27423313920,1526054468630.2979
32.3,27422638080,1526054468830.2922
32.3,27422814208,1526054469030.2952
35.8,27422842880,1526054469230.0493
30.3,27422642176,1526054469430.2627
33.3,27422588928,1526054469630.0637
33.3,27423428608,1526054469830.2874
35.2,27422990336,1526054470030.257
36.0,27422625792,1526054470229.8904
31.8,27423305728,1526054470430.3574
33.5,27423440896,1526054470630.1467
35.0,27422617600,1526054470830.1187
35.0,27422633984,1526054471030.329
31.1,27422375936,1526054471230.461
36.9,27423997952,1526054471430.215
45.1,27421417472,1526054471630.1577
34.2,27424448512,1526054471830.002
27.8,27419787264,1526054472030.57
27.5,27420327936,1526054472230.0312
27.5,27419848704,1526054472430.5618
23.3,27420258304,1526054472630.4788
26.6,27420909568,1526054472830.349
