cpu_load,mem_avail,timestamp
7.0,30711713792,1526469965303.1726
1.9,30711332864,1526469965502.505
1.3,30711332864,1526469965700.3708
2.5,30710951936,1526469965900.3086
3.7,30710951936,1526469966100.331
2.5,30710951936,1526469966300.4712
3.1,30710951936,1526469966500.3484
4.3,30710824960,1526469966700.3948
2.5,30710824960,1526469966900.3413
3.1,30710824960,1526469967100.3018
3.1,30710824960,1526469967300.292
3.1,30710824960,1526469967500.4175
3.1,30710571008,1526469967700.4124
2.5,30710571008,1526469967900.388
1.9,30710571008,1526469968100.2012
3.1,30710444032,1526469968300.218
1.9,30710444032,1526469968500.439
3.1,30710571008,1526469968700.604
1.9,30710571008,1526469968900.4958
1.9,30710571008,1526469969100.258
2.5,30710571008,1526469969300.179
0.6,30710571008,1526469969500.2305
3.1,30710571008,1526469969700.3577
2.5,30710669312,1526469969900.4373
1.9,30710546432,1526469970100.2107
1.9,30710546432,1526469970300.449
3.7,30710054912,1526469970500.5718
14.8,30707236864,1526469970700.9402
11.9,30707113984,1526469970901.1292
10.8,30706987008,1526469971100.6125
11.9,30707195904,1526469971300.726
10.8,30706376704,1526469971500.7695
11.9,30706311168,1526469971700.7776
13.5,30707384320,1526469971900.9116
7.5,30707388416,1526469972100.7085
5.7,30707347456,1526469972300.6323
5.7,30707220480,1526469972500.669
6.9,30707220480,1526469972700.7285
8.6,30707105792,1526469972900.749
6.3,30706946048,1526469973100.746
6.9,30706864128,1526469973300.8872
10.7,30706806784,1526469973500.8235
6.3,30706741248,1526469973700.8545
6.3,30706839552,1526469973900.8706
9.2,30706937856,1526469974100.6396
6.9,30706802688,1526469974300.9014
7.5,30706614272,1526469974500.819
11.1,30706724864,1526469974700.8152
14.3,30710022144,1526469974900.9507
11.7,30707355648,1526469975100.6816
13.3,30707138560,1526469975300.8108
15.0,30707302400,1526469975500.9731
16.0,30706290688,1526469975700.7563
14.8,30707179520,1526469975900.7495
11.3,30709723136,1526469976100.7166
7.1,30708584448,1526469976300.8474
9.3,30709751808,1526469976500.6313
9.2,30709878784,1526469976700.8198
3.8,30709649408,1526469976900.7947
6.9,30709620736,1526469977100.6113
3.2,30709600256,1526469977300.58
3.8,30709542912,1526469977500.6277
4.5,30709481472,1526469977700.674
3.8,30709305344,1526469977900.6482
7.4,30709305344,1526469978100.686
4.5,30709166080,1526469978300.7754
6.2,30709141504,1526469978500.7065
6.9,30709207040,1526469978700.751
6.3,30717734912,1526469978900.7146
9.4,30716502016,1526469979100.816
9.3,30716096512,1526469979300.6926
9.3,30716157952,1526469979500.931
6.9,30715932672,1526469979700.677
7.5,30717939712,1526469979900.818
10.5,30717997056,1526469980100.4949
9.9,30717968384,1526469980300.858
7.6,30718169088,1526469980500.6123
5.1,30717915136,1526469980700.7295
6.4,30718373888,1526469980900.6235
9.9,30718214144,1526469981100.6194
8.7,30718201856,1526469981300.8608
9.3,30718078976,1526469981500.6555
8.1,30718300160,1526469981700.5452
8.7,30718205952,1526469981900.6592
6.4,30719041536,1526469982100.5447
7.5,30718984192,1526469982300.7437
7.0,30719217664,1526469982500.6716
10.7,30717091840,1526469982700.754
10.1,30719614976,1526469982900.7283
11.9,30716878848,1526469983100.6313
12.7,30716919808,1526469983300.7751
12.8,30716968960,1526469983500.7598
14.4,30719397888,1526469983700.6301
14.3,30716350464,1526469983900.7214
18.0,30716788736,1526469984100.7715
15.3,30716059648,1526469984300.8506
11.7,30718730240,1526469984500.4817
9.7,30718615552,1526469984700.6487
10.4,30719193088,1526469984900.526
4.5,30719066112,1526469985100.5146
5.0,30719078400,1526469985300.7717
6.8,30716809216,1526469985500.568
6.3,30716813312,1526469985700.6755
6.4,30716391424,1526469985900.673
5.7,30718611456,1526469986100.7017
7.4,30718418944,1526469986300.6655
8.6,30718361600,1526469986500.769
10.3,30718214144,1526469986701.012
6.9,30718038016,1526469986900.8884
7.5,30717939712,1526469987100.801
6.4,30717886464,1526469987300.951
9.2,30717829120,1526469987500.8193
8.2,30719053824,1526469987700.7976
11.7,30718844928,1526469987900.6106
10.6,30718480384,1526469988100.664
9.5,30718275584,1526469988300.7493
10.2,30715957248,1526469988500.6008
8.9,30717804544,1526469988700.603
10.5,30722035712,1526469988900.905
10.7,30722097152,1526469989100.4546
9.4,30721335296,1526469989300.6467
10.0,30721179648,1526469989500.6252
9.8,30721691648,1526469989700.6409
7.5,30721302528,1526469989900.621
7.5,30721429504,1526469990100.6436
6.3,30721531904,1526469990300.6462
8.1,30721519616,1526469990500.7278
8.6,30721548288,1526469990700.7278
8.0,30721540096,1526469990900.6458
6.9,30721540096,1526469991100.7407
7.5,30721544192,1526469991300.6978
6.9,30721417216,1526469991500.6255
8.6,30721581056,1526469991700.7573
4.5,30721589248,1526469991900.8096
6.3,30721511424,1526469992100.5881
7.5,30721642496,1526469992300.6394
12.6,30719688704,1526469992501.0156
12.1,30720196608,1526469992700.6753
10.1,30723026944,1526469992900.7192
10.8,30720360448,1526469993100.6384
13.2,30721949696,1526469993300.9058
12.2,30722871296,1526469993500.6714
7.1,30722936832,1526469993700.6672
5.1,30722613248,1526469993900.6484
5.7,30722465792,1526469994100.579
4.5,30722543616,1526469994300.6328
5.1,30722551808,1526469994500.7107
8.2,30721986560,1526469994700.6514
6.3,30721761280,1526469994900.6877
3.9,30721576960,1526469995100.6099
6.8,30721560576,1526469995300.5684
7.5,30721560576,1526469995500.6714
3.8,30721560576,1526469995700.728
9.8,30721728512,1526469995900.8506
5.7,30721728512,1526469996100.6904
5.7,30721781760,1526469996300.959
4.5,30721785856,1526469996500.8706
8.2,30721785856,1526469996700.8215
8.1,30721638400,1526469996900.7822
5.1,30721470464,1526469997100.5447
7.6,30721196032,1526469997300.7668
12.2,30721204224,1526469997500.7988
9.3,30721077248,1526469997700.8298
6.3,30720917504,1526469997900.544
9.3,30720925696,1526469998100.7085
5.1,30720933888,1526469998300.7617
6.3,30720999424,1526469998500.9043
4.5,30720933888,1526469998700.7742
10.3,30721830912,1526469998900.6536
9.2,30730817536,1526469999100.577
6.9,30730784768,1526469999300.7507
8.6,30730883072,1526469999500.635
5.7,30730985472,1526469999700.804
6.3,30730571776,1526469999900.803
9.9,30731685888,1526470000100.5244
12.1,30733053952,1526470000300.6052
5.7,30732546048,1526470000500.5547
5.7,30732546048,1526470000700.6423
6.3,30732472320,1526470000900.6487
5.1,30732537856,1526470001100.5562
6.3,30732537856,1526470001300.7083
6.9,30732349440,1526470001500.7556
8.1,30732283904,1526470001700.808
6.3,30732304384,1526470001900.6
8.1,30732283904,1526470002100.6677
7.0,30732124160,1526470002300.7063
9.0,30730235904,1526470002500.6975
13.4,30732775424,1526470002700.6592
11.9,30730641408,1526470002900.684
13.2,30730457088,1526470003100.637
12.3,30733139968,1526470003300.6274
13.3,30730481664,1526470003500.6963
13.3,30730993664,1526470003700.646
12.5,30732611584,1526470003900.476
7.5,30732611584,1526470004100.5547
6.3,30732611584,1526470004300.5737
10.8,30732644352,1526470004500.6313
4.5,30732611584,1526470004700.6826
6.3,30732427264,1526470004900.9001
6.9,30732447744,1526470005100.6572
6.3,30732324864,1526470005300.6526
4.5,30732369920,1526470005500.5942
6.9,30732369920,1526470005700.7043
6.4,30732496896,1526470005901.1743
7.0,30732529664,1526470006101.166
7.5,30732537856,1526470006301.1133
11.0,30732541952,1526470006500.79
5.8,30732541952,1526470006700.649
5.1,30732357632,1526470006900.8442
7.5,30731816960,1526470007100.6594
8.1,30731825152,1526470007300.7092
8.6,30731653120,1526470007500.6658
6.3,30731620352,1526470007700.7969
5.7,30731714560,1526470007900.674
6.4,30731718656,1526470008100.6765
7.5,30731685888,1526470008300.6543
7.5,30731669504,1526470008500.6782
7.4,30731476992,1526470008700.6958
5.7,30731456512,1526470008900.783
5.1,30731423744,1526470009100.755
4.5,30731390976,1526470009300.815
6.9,30731296768,1526470009500.7551
8.6,30731264000,1526470009700.7075
7.5,30731534336,1526470009900.6013
5.1,30732091392,1526470010100.6233
5.1,30732025856,1526470010300.6355
5.1,30731972608,1526470010500.6392
9.1,30731751424,1526470010700.623
9.1,30731411456,1526470010900.5652
5.7,30731419648,1526470011100.5725
6.3,30731419648,1526470011300.8062
5.1,30731419648,1526470011500.6545
6.3,30731608064,1526470011700.6787
7.5,30731739136,1526470011900.636
5.1,30731898880,1526470012100.7922
6.9,30731866112,1526470012300.514
8.0,30731755520,1526470012500.616
5.7,30731468800,1526470012700.7332
7.5,30731534336,1526470012900.5435
5.7,30731382784,1526470013100.5635
6.3,30731530240,1526470013300.7866
5.1,30731649024,1526470013500.733
7.5,30731681792,1526470013700.7747
9.4,30728978432,1526470013900.8982
14.5,30728474624,1526470014100.7393
12.5,30730665984,1526470014300.8171
13.8,30729158656,1526470014500.8179
11.5,30731632640,1526470014700.6365
8.9,30731968512,1526470014900.591
6.9,30731902976,1526470015100.5981
5.7,30731845632,1526470015300.7175
5.1,30731841536,1526470015500.5454
6.3,30731968512,1526470015700.7437
6.9,30731853824,1526470015900.8376
5.7,30731853824,1526470016100.602
9.2,30731870208,1526470016300.6675
8.1,30731816960,1526470016500.6826
7.6,30731853824,1526470016700.6775
7.5,30731919360,1526470016900.7437
8.1,30731669504,1526470017100.5437
6.4,30730502144,1526470017300.524
5.8,30730567680,1526470017500.5222
5.7,30730670080,1526470017700.6616
8.6,30730588160,1526470017900.6694
5.7,30730571776,1526470018100.919
6.9,30730502144,1526470018300.7405
4.5,30730256384,1526470018500.7734
8.0,30730223616,1526470018700.5933
8.6,30730379264,1526470018900.698
5.7,30730031104,1526470019100.6213
6.3,30729908224,1526470019300.5825
8.6,30729945088,1526470019500.9348
5.1,30730260480,1526470019700.757
6.3,30730264576,1526470019900.86
7.5,30721236992,1526470020100.5535
7.5,30721208320,1526470020300.6133
6.3,30721150976,1526470020500.5261
6.2,30721249280,1526470020700.5886
7.5,30720958464,1526470020900.587
5.7,30720737280,1526470021100.6177
7.5,30720684032,1526470021300.7617
5.1,30720684032,1526470021500.6714
8.6,30720684032,1526470021700.8176
