cpu_load,mem_avail,timestamp
31.0,23922397184,1525961664396.1855
29.9,23919439872,1525961664595.3523
33.5,23920328704,1525961664793.1975
29.6,23919263744,1525961664993.199
31.0,23919177728,1525961665193.2136
27.8,23919173632,1525961665393.0596
25.8,23919968256,1525961665593.4526
27.1,23919476736,1525961665793.2844
29.1,23918669824,1525961665993.2576
28.8,23919906816,1525961666193.1638
26.8,23917588480,1525961666393.1128
29.1,23918198784,1525961666594.4795
31.0,23924015104,1525961666793.487
31.4,23924047872,1525961666993.513
32.3,23922585600,1525961667193.3552
31.6,23922610176,1525961667393.6567
29.9,23923122176,1525961667593.438
28.3,23923793920,1525961667793.2053
29.0,23923961856,1525961667993.034
31.1,23921819648,1525961668193.1777
26.6,23922171904,1525961668393.1924
29.6,23922970624,1525961668593.5103
28.0,23921926144,1525961668793.1572
24.5,23923236864,1525961668994.0005
27.7,23922511872,1525961669193.6472
32.1,23917187072,1525961669394.1199
39.9,23909605376,1525961669595.195
39.1,23906795520,1525961669793.823
36.9,23907561472,1525961669993.6294
38.9,23908786176,1525961670193.644
39.5,23907917824,1525961670393.2332
37.2,23907332096,1525961670593.53
33.6,23908077568,1525961670793.2415
31.8,23907483648,1525961670993.087
33.3,23907749888,1525961671193.1406
31.4,23909888000,1525961671393.075
31.8,23910535168,1525961671596.2134
35.0,23910244352,1525961671793.2258
34.4,23910232064,1525961671993.2175
30.3,23909007360,1525961672193.1694
35.5,23909347328,1525961672393.1562
30.8,23909912576,1525961672593.1877
35.8,23910215680,1525961672793.0925
37.3,23910051840,1525961672993.1094
38.4,23909621760,1525961673193.468
39.8,23909322752,1525961673393.7273
39.0,23907696640,1525961673596.4304
40.8,23907844096,1525961673793.0796
37.7,23905431552,1525961673993.1877
37.8,23906992128,1525961674193.6238
41.6,23904989184,1525961674393.2815
38.2,23907463168,1525961674593.3347
35.8,23907213312,1525961674793.2
35.2,23903481856,1525961674993.4678
33.5,23905308672,1525961675193.7905
31.4,23906058240,1525961675393.6138
31.9,23905636352,1525961675593.3364
30.8,23905755136,1525961675793.0413
31.0,23906951168,1525961675993.2122
31.3,23906996224,1525961676193.1648
28.6,23907139584,1525961676393.0957
31.2,23907028992,1525961676593.3928
32.9,23906652160,1525961676793.2307
29.4,23906799616,1525961676993.325
29.7,23907323904,1525961677193.2634
33.7,23906496512,1525961677393.5903
34.0,23906844672,1525961677593.5237
34.4,23919681536,1525961677793.3337
37.0,23917207552,1525961677993.2683
30.9,23916617728,1525961678193.2202
33.5,23916920832,1525961678393.3665
30.7,23915991040,1525961678593.2356
38.2,23918223360,1525961678793.3835
40.6,23917015040,1525961678993.8235
43.0,23916449792,1525961679194.474
40.3,23916462080,1525961679393.533
36.9,23917207552,1525961679593.3413
36.0,23916978176,1525961679794.5427
35.8,23916933120,1525961679993.4827
32.2,23916060672,1525961680193.2695
34.8,23915847680,1525961680394.7288
34.8,23916433408,1525961680593.2505
33.7,23917617152,1525961680793.429
35.2,23915741184,1525961680993.286
34.9,23915675648,1525961681193.1409
32.9,23915962368,1525961681393.195
41.2,23914225664,1525961681593.3276
