,client_id,end,run_id,start,success
0,0,1527263242433.7273,0,1527263178627.7273,True
1,0,1527263325159.0908,1,1527263260185.0908,True
2,0,1527263418878.0908,2,1527263353170.0908,True
3,0,1527263511048.818,3,1527263446308.818,True
4,0,1527263600938.818,4,1527263536100.818,True
5,0,1527263680255.5454,5,1527263616145.5454,True
6,0,1527263766842.0,6,1527263702090.0,True
7,0,1527263850986.6365,7,1527263785970.6365,True
8,0,1527263937854.5454,8,1527263873309.5454,True
9,0,1527264013909.2727,9,1527263947926.2727,True
10,0,1527264098231.4546,10,1527264033740.4546,True
11,0,1527264405182.6365,11,1527264339537.6365,True
12,0,1527264495597.6365,12,1527264430068.6365,True
13,0,1527264578706.9092,13,1527264513317.9092,True
14,0,1527264654922.0908,14,1527264590149.0908,True
15,0,1527264737378.818,15,1527264671007.818,True
16,0,1527264829100.0908,16,1527264763381.0908,True
17,0,1527264908019.818,17,1527264843000.818,True
18,0,1527264992177.818,18,1527264928040.818,True
19,0,1527265077981.3635,19,1527265012007.3635,True
20,0,1527265160625.6365,20,1527265094959.6365,True
21,0,1527265241205.0,21,1527265176148.0,True
22,0,1527265328169.182,22,1527265263198.182,True
23,0,1527265408536.4546,23,1527265343678.4546,True
24,0,1527265491927.9092,24,1527265426928.9092,True
25,0,1527265571558.3635,25,1527265506022.3635,True
26,0,1527265656457.4546,26,1527265590058.4546,True
27,0,1527265732302.6365,27,1527265667778.6365,True
28,0,1527265824601.0,28,1527265757167.0,True
29,0,1527265904997.3635,29,1527265839915.3635,True
30,0,1527265989022.0908,30,1527265924088.0908,True
31,0,1527266067961.2727,31,1527266002830.2727,True
32,0,1527266154685.3635,32,1527266089568.3635,True
33,0,1527266233803.4546,33,1527266167797.4546,True
34,0,1527266319207.2727,34,1527266253619.2727,True
35,0,1527266407949.3635,35,1527266341997.3635,True
36,0,1527266487184.3635,36,1527266422541.3635,True
37,0,1527266567394.2727,37,1527266501737.2727,True
38,0,1527266650563.4546,38,1527266584689.4546,True
39,0,1527266736863.4546,39,1527266670389.4546,True
40,0,1527266819519.0908,40,1527266753345.0908,True
41,0,1527266900309.818,41,1527266834226.818,True
42,0,1527266981145.9092,42,1527266914876.9092,True
43,0,1527267069559.818,43,1527267003857.818,True
44,0,1527267145906.3635,44,1527267080594.3635,True
45,0,1527267234161.7273,45,1527267167336.7273,True
46,0,1527267317831.6365,46,1527267251817.6365,True
47,0,1527267400384.6365,47,1527267334445.6365,True
48,0,1527267485174.3635,48,1527267419338.3635,True
49,0,1527267560730.4546,49,1527267495109.4546,True
50,0,1527267653652.9092,50,1527267586976.9092,True
51,0,1527267729907.7273,51,1527267664707.7273,True
52,0,1527267815105.0908,52,1527267749086.0908,True
53,0,1527267898644.6365,53,1527267832738.6365,True
54,0,1527267977054.2727,54,1527267911577.2727,True
55,0,1527268063408.0,55,1527267996906.0,True
56,0,1527268147577.3635,56,1527268082361.3635,True
57,0,1527268228485.5454,57,1527268162515.5454,True
58,0,1527268315526.2727,58,1527268249296.2727,True
59,0,1527268391138.3635,59,1527268325717.3635,True
60,0,1527268478905.4546,60,1527268413044.4546,True
61,0,1527268560148.9092,61,1527268493277.9092,True
62,0,1527268643797.818,62,1527268577564.818,True
63,0,1527268723983.2727,63,1527268657901.2727,True
64,0,1527268809677.2727,64,1527268744359.2727,True
65,0,1527268890772.0908,65,1527268824586.0908,True
66,0,1527268981723.3635,66,1527268915633.3635,True
67,0,1527269063006.182,67,1527268995855.182,True
68,0,1527269143719.3635,68,1527269077105.3635,True
69,0,1527269226797.0908,69,1527269160876.0908,True
70,0,1527269310467.6365,70,1527269244316.6365,True
71,0,1527269396677.2727,71,1527269329727.2727,True
72,0,1527269482147.5454,72,1527269415700.5454,True
73,0,1527269561366.5454,73,1527269495105.5454,True
74,0,1527269642325.2727,74,1527269575846.2727,True
75,0,1527269730221.4546,75,1527269664013.4546,True
76,0,1527269806649.818,76,1527269740307.818,True
77,0,1527269889892.5454,77,1527269823705.5454,True
78,0,1527269981923.0,78,1527269914986.0,True
79,0,1527270059554.4546,79,1527269992777.4546,True
80,0,1527270142671.2727,80,1527270075405.2727,True
81,0,1527270225811.6365,81,1527270159475.6365,True
82,0,1527270302369.2727,82,1527270236485.2727,True
83,0,1527270388297.2727,83,1527270322085.2727,True
84,0,1527270473236.0908,84,1527270407591.0908,True
85,0,1527270552179.7273,85,1527270485931.7273,True
86,0,1527270633230.5454,86,1527270567235.5454,True
87,0,1527270724467.6365,87,1527270657977.6365,True
88,0,1527270805957.9092,88,1527270739573.9092,True
89,0,1527270891905.9092,89,1527270825395.9092,True
90,0,1527270966466.9092,90,1527270900586.9092,True
91,0,1527271057946.5454,91,1527270992116.5454,True
92,0,1527271135123.4546,92,1527271068799.4546,True
93,0,1527271218224.182,93,1527271151125.182,True
94,0,1527271303982.9092,94,1527271237688.9092,True
95,0,1527271386942.4546,95,1527271320394.4546,True
96,0,1527271469982.5454,96,1527271403690.5454,True
97,0,1527271557558.0908,97,1527271490486.0908,True
98,0,1527271639336.3635,98,1527271573212.3635,True
99,0,1527271718061.2727,99,1527271651664.2727,True
100,1,1527263243394.9092,0,1527263179355.9092,True
101,1,1527263325799.5454,1,1527263261079.5454,True
102,1,1527263412885.6365,2,1527263347791.6365,True
103,1,1527263513821.818,3,1527263448587.818,True
104,1,1527263598360.7273,4,1527263533282.7273,True
105,1,1527263683839.7273,5,1527263618536.7273,True
106,1,1527263769241.818,6,1527263703472.818,True
107,1,1527263848428.3635,7,1527263784016.3635,True
108,1,1527263938047.4546,8,1527263873213.4546,True
109,1,1527264012547.0,9,1527263947445.0,True
110,1,1527264101617.0,10,1527264037011.0,True
111,1,1527264412913.6365,11,1527264346306.6365,True
112,1,1527264490200.5454,12,1527264424325.5454,True
113,1,1527264578198.0,13,1527264512084.0,True
114,1,1527264657589.0,14,1527264592662.0,True
115,1,1527264738497.818,15,1527264672646.818,True
116,1,1527264829919.4546,16,1527264764191.4546,True
117,1,1527264905331.6365,17,1527264838713.6365,True
118,1,1527264996319.2727,18,1527264931523.2727,True
119,1,1527265075921.182,19,1527265010274.182,True
120,1,1527265154532.9092,20,1527265089313.9092,True
121,1,1527265239781.0908,21,1527265173594.0908,True
122,1,1527265325947.0908,22,1527265261151.0908,True
123,1,1527265409095.4546,23,1527265343883.4546,True
124,1,1527265488376.818,24,1527265422733.818,True
125,1,1527265574321.818,25,1527265509773.818,True
126,1,1527265658460.5454,26,1527265593122.5454,True
