,cpu_load,mem_avail,timestamp,run
0,98.1,27977138176,1527263186034.5244,0
1,96.2,27977547776,1527263186235.2668,0
2,95.6,27977695232,1527263186436.6667,0
3,94.8,27982147584,1527263186634.9294,0
4,96.2,27983810560,1527263186835.1514,0
5,95.7,27988021248,1527263187034.7395,0
6,95.6,27988455424,1527263187235.7417,0
7,98.1,27987361792,1527263187436.8452,0
8,96.8,28012298240,1527263187634.8977,0
9,94.3,28016087040,1527263187834.7908,0
10,96.2,28011958272,1527263188034.7424,0
11,96.2,27986882560,1527263188234.8047,0
12,94.4,27985104896,1527263188434.9497,0
13,96.3,27987767296,1527263188635.5183,0
14,96.3,27980247040,1527263188835.377,0
15,94.9,27981021184,1527263189034.936,0
16,96.9,27980193792,1527263189234.7107,0
17,96.9,27986194432,1527263189436.55,0
18,97.4,27983888384,1527263189635.8296,0
19,96.2,27983163392,1527263189834.9836,0
20,96.3,27980177408,1527263190036.8118,0
21,98.1,27975843840,1527263190236.7937,0
22,97.5,27972038656,1527263190436.7568,0
23,98.7,27974967296,1527263190636.7517,0
24,98.1,27981938688,1527263190834.8909,0
25,95.5,27985461248,1527263191034.9375,0
26,97.6,27981774848,1527263191236.705,0
27,96.8,27991719936,1527263191435.058,0
28,96.9,27988168704,1527263191636.6882,0
29,95.5,27975024640,1527263191834.8486,0
30,95.1,27980898304,1527263192036.7532,0
31,95.0,27977232384,1527263192235.3877,0
32,95.7,27977875456,1527263192436.3318,0
33,96.8,27974090752,1527263192636.889,0
34,98.8,27969720320,1527263192836.8037,0
35,98.7,27973148672,1527263193036.6785,0
36,94.8,27982041088,1527263193235.1636,0
37,95.7,27974590464,1527263193436.6665,0
38,97.5,27971883008,1527263193636.6782,0
39,96.8,27972063232,1527263193835.0881,0
40,95.1,27977273344,1527263194036.6316,0
41,95.5,27974033408,1527263194236.1782,0
42,94.3,27977793536,1527263194435.7056,0
43,96.9,27980849152,1527263194635.2815,0
44,96.2,27977928704,1527263194836.7563,0
45,95.5,27982397440,1527263195036.479,0
46,95.6,27970822144,1527263195235.0315,0
47,96.2,27978362880,1527263195435.0493,0
48,94.3,27976155136,1527263195634.9253,0
49,96.8,27974250496,1527263195835.3071,0
50,98.1,27986075648,1527263196035.0933,0
51,96.8,27983392768,1527263196235.2788,0
52,97.5,27984932864,1527263196434.9285,0
53,97.5,27989041152,1527263196634.913,0
54,96.2,27987013632,1527263196834.8328,0
55,96.8,27988148224,1527263197034.739,0
56,95.5,27985207296,1527263197235.104,0
57,96.9,27982786560,1527263197434.7776,0
58,94.9,27990511616,1527263197635.0818,0
59,96.2,27985494016,1527263197834.7195,0
60,97.5,27979976704,1527263198034.8486,0
61,98.1,27987005440,1527263198236.3616,0
62,94.8,27983196160,1527263198434.7322,0
63,98.1,27978227712,1527263198635.1687,0
64,98.1,27977981952,1527263198834.7815,0
65,96.8,27981168640,1527263199035.173,0
66,95.0,27978567680,1527263199234.864,0
67,96.8,27977646080,1527263199436.123,0
68,96.9,27976720384,1527263199634.9492,0
69,98.1,27980099584,1527263199836.7368,0
70,96.3,27979677696,1527263200036.8528,0
71,95.0,27984113664,1527263200236.6875,0
72,94.2,27978883072,1527263200435.0625,0
73,97.5,27978539008,1527263200634.8271,0
74,96.9,27983761408,1527263200836.714,0
75,96.3,27979952128,1527263201036.7068,0
76,98.1,27980541952,1527263201240.7644,0
