,cpu_load,mem_avail,timestamp,run
0,30.1,29237047296,1526378424108.8772,0
1,32.1,29237121024,1526378424308.7983,0
2,32.3,29238423552,1526378424508.558,0
3,31.0,29237641216,1526378424709.0176,0
4,30.8,29241524224,1526378424908.9556,0
5,34.0,29242368000,1526378425108.781,0
6,32.5,29240406016,1526378425308.7676,0
7,32.5,29239042048,1526378425508.7043,0
8,30.7,29238284288,1526378425708.844,0
9,34.2,29239549952,1526378425908.8782,0
10,33.1,29238362112,1526378426108.843,0
11,33.1,29241335808,1526378426309.0483,0
12,32.0,29240909824,1526378426508.794,0
13,36.2,29240041472,1526378426708.8672,0
14,30.1,29240037376,1526378426908.6665,0
15,31.6,29241425920,1526378427108.8584,0
16,34.8,29240451072,1526378427308.8381,0
17,32.3,29240823808,1526378427508.7908,0
18,37.2,29240512512,1526378427708.6555,0
19,28.5,29239955456,1526378427909.0193,0
20,34.0,29240348672,1526378428108.465,0
21,32.9,29240242176,1526378428309.0537,0
22,34.8,29240692736,1526378428508.8076,0
23,31.2,29240598528,1526378428708.7937,0
24,32.5,29239541760,1526378428908.6082,0
25,38.2,29237719040,1526378429109.0051,0
26,36.1,29237411840,1526378429308.9976,0
27,38.8,29240352768,1526378429508.676,0
28,40.7,29238222848,1526378429708.8235,0
29,36.0,29240598528,1526378429908.6536,0
30,38.2,29237780480,1526378430108.952,0
31,39.9,29237911552,1526378430309.0464,0
32,40.9,29236289536,1526378430508.7314,0
33,31.0,29241712640,1526378430708.8918,0
34,32.7,29239742464,1526378430908.6804,0
35,31.8,29240725504,1526378431108.922,0
36,30.1,29240098816,1526378431308.4895,0
37,32.3,29238796288,1526378431509.0854,0
38,31.4,29237174272,1526378431709.0168,0
39,29.2,29238321152,1526378431908.788,0
40,33.1,29237956608,1526378432109.4065,0
41,34.8,29240786944,1526378432308.539,0
42,34.7,29241896960,1526378432508.9062,0
43,32.3,29241217024,1526378432708.9255,0
44,32.7,29282222080,1526378432908.873,0
45,34.8,29281304576,1526378433108.94,0
46,30.3,29281419264,1526378433309.1304,0
47,32.9,29281415168,1526378433508.5808,0
