,cpu_load,mem_avail,timestamp,run,run_start_cutoff,run_end_cutoff
124,92.3,26081570816,1526055338473.4087,0,1526055328825.4666,1526055388017.6387
125,93.5,26078834688,1526055338672.805,0,1526055328825.4666,1526055388017.6387
126,93.7,26078248960,1526055338875.79,0,1526055328825.4666,1526055388017.6387
127,95.8,26084200448,1526055339080.397,0,1526055328825.4666,1526055388017.6387
128,94.1,26078240768,1526055339276.6145,0,1526055328825.4666,1526055388017.6387
129,94.9,26080448512,1526055339473.9978,0,1526055328825.4666,1526055388017.6387
130,91.1,26078216192,1526055339673.4817,0,1526055328825.4666,1526055388017.6387
131,94.2,26078806016,1526055339873.3667,0,1526055328825.4666,1526055388017.6387
132,92.3,26083450880,1526055340074.2495,0,1526055328825.4666,1526055388017.6387
133,93.2,26084065280,1526055340277.442,0,1526055328825.4666,1526055388017.6387
134,94.3,26079227904,1526055340477.552,0,1526055328825.4666,1526055388017.6387
135,93.6,26076319744,1526055340677.5356,0,1526055328825.4666,1526055388017.6387
136,92.9,26081001472,1526055340874.1902,0,1526055328825.4666,1526055388017.6387
137,91.5,26082414592,1526055341081.5737,0,1526055328825.4666,1526055388017.6387
138,92.8,26080108544,1526055341273.9836,0,1526055328825.4666,1526055388017.6387
139,90.4,26075754496,1526055341474.2097,0,1526055328825.4666,1526055388017.6387
140,95.5,26078134272,1526055341673.1697,0,1526055328825.4666,1526055388017.6387
141,88.5,26083672064,1526055341873.103,0,1526055328825.4666,1526055388017.6387
142,91.4,26077810688,1526055342081.471,0,1526055328825.4666,1526055388017.6387
143,94.2,26082103296,1526055342273.1436,0,1526055328825.4666,1526055388017.6387
144,93.5,26082197504,1526055342478.171,0,1526055328825.4666,1526055388017.6387
145,91.4,26081591296,1526055342681.4775,0,1526055328825.4666,1526055388017.6387
146,94.0,26084282368,1526055342873.3416,0,1526055328825.4666,1526055388017.6387
147,84.8,26085715968,1526055343075.6174,0,1526055328825.4666,1526055388017.6387
148,91.8,26078523392,1526055343277.482,0,1526055328825.4666,1526055388017.6387
149,91.8,26085953536,1526055343475.127,0,1526055328825.4666,1526055388017.6387
150,88.0,26093481984,1526055343673.9434,0,1526055328825.4666,1526055388017.6387
151,92.3,26088894464,1526055343873.3347,0,1526055328825.4666,1526055388017.6387
152,89.6,26089050112,1526055344081.4768,0,1526055328825.4666,1526055388017.6387
153,90.8,26091692032,1526055344277.422,0,1526055328825.4666,1526055388017.6387
154,92.3,26094735360,1526055344473.187,0,1526055328825.4666,1526055388017.6387
155,93.7,26088644608,1526055344673.442,0,1526055328825.4666,1526055388017.6387
156,91.2,26090946560,1526055344877.4993,0,1526055328825.4666,1526055388017.6387
157,89.2,26093125632,1526055345073.984,0,1526055328825.4666,1526055388017.6387
158,91.0,26096656384,1526055345274.2036,0,1526055328825.4666,1526055388017.6387
159,92.6,26096369664,1526055345478.216,0,1526055328825.4666,1526055388017.6387
160,92.5,26100408320,1526055345677.5232,0,1526055328825.4666,1526055388017.6387
161,91.0,26097631232,1526055345875.4546,0,1526055328825.4666,1526055388017.6387
162,90.3,26095738880,1526055346073.9011,0,1526055328825.4666,1526055388017.6387
163,91.4,26096230400,1526055346277.4937,0,1526055328825.4666,1526055388017.6387
164,89.4,26098540544,1526055346477.4724,0,1526055328825.4666,1526055388017.6387
165,94.2,26096812032,1526055346678.2686,0,1526055328825.4666,1526055388017.6387
166,94.2,26100973568,1526055346873.0925,0,1526055328825.4666,1526055388017.6387
167,90.5,26100117504,1526055347073.3992,0,1526055328825.4666,1526055388017.6387
168,86.8,26100473856,1526055347275.1824,0,1526055328825.4666,1526055388017.6387
169,89.9,26098925568,1526055347481.5376,0,1526055328825.4666,1526055388017.6387
170,92.8,26100224000,1526055347675.3372,0,1526055328825.4666,1526055388017.6387
171,88.2,26102288384,1526055347877.4329,0,1526055328825.4666,1526055388017.6387
172,83.4,26098561024,1526055348073.431,0,1526055328825.4666,1526055388017.6387
173,88.2,26095542272,1526055348273.4412,0,1526055328825.4666,1526055388017.6387
174,91.8,26098462720,1526055348475.5781,0,1526055328825.4666,1526055388017.6387
175,90.3,26094022656,1526055348674.8088,0,1526055328825.4666,1526055388017.6387
176,94.3,26092023808,1526055348875.7542,0,1526055328825.4666,1526055388017.6387
177,88.7,26098651136,1526055349073.8171,0,1526055328825.4666,1526055388017.6387
178,91.8,26095378432,1526055349276.075,0,1526055328825.4666,1526055388017.6387
179,94.2,26099261440,1526055349473.8406,0,1526055328825.4666,1526055388017.6387
180,87.8,26095628288,1526055349674.309,0,1526055328825.4666,1526055388017.6387
181,92.3,26093838336,1526055349875.7817,0,1526055328825.4666,1526055388017.6387
182,87.9,26092113920,1526055350074.2605,0,1526055328825.4666,1526055388017.6387
183,89.0,26095468544,1526055350273.8433,0,1526055328825.4666,1526055388017.6387
184,89.6,26095943680,1526055350472.9128,0,1526055328825.4666,1526055388017.6387
185,93.1,26089553920,1526055350678.026,0,1526055328825.4666,1526055388017.6387
186,88.7,26094444544,1526055350874.2368,0,1526055328825.4666,1526055388017.6387
187,86.2,26089807872,1526055351081.5,0,1526055328825.4666,1526055388017.6387
188,89.9,26089607168,1526055351275.1982,0,1526055328825.4666,1526055388017.6387
189,92.4,26091368448,1526055351473.2615,0,1526055328825.4666,1526055388017.6387
190,94.3,26092781568,1526055351675.0806,0,1526055328825.4666,1526055388017.6387
191,91.0,26096537600,1526055351872.7131,0,1526055328825.4666,1526055388017.6387
192,89.9,26095603712,1526055352079.4014,0,1526055328825.4666,1526055388017.6387
193,88.1,26089398272,1526055352274.2905,0,1526055328825.4666,1526055388017.6387
194,93.5,26091642880,1526055352474.1626,0,1526055328825.4666,1526055388017.6387
195,91.7,26092179456,1526055352676.0398,0,1526055328825.4666,1526055388017.6387
196,88.4,26092863488,1526055352877.4084,0,1526055328825.4666,1526055388017.6387
197,93.0,26091839488,1526055353079.2913,0,1526055328825.4666,1526055388017.6387
198,89.4,26095038464,1526055353273.9,0,1526055328825.4666,1526055388017.6387
199,89.9,26104209408,1526055353477.4917,0,1526055328825.4666,1526055388017.6387
200,91.0,26103676928,1526055353674.0159,0,1526055328825.4666,1526055388017.6387
201,91.7,26101665792,1526055353874.5833,0,1526055328825.4666,1526055388017.6387
202,90.2,26098204672,1526055354081.4583,0,1526055328825.4666,1526055388017.6387
203,93.4,26100666368,1526055354278.4768,0,1526055328825.4666,1526055388017.6387
204,83.1,26104733696,1526055354473.235,0,1526055328825.4666,1526055388017.6387
205,93.7,26100523008,1526055354675.924,0,1526055328825.4666,1526055388017.6387
206,88.7,26102583296,1526055354873.0571,0,1526055328825.4666,1526055388017.6387
207,90.8,26103267328,1526055355077.3762,0,1526055328825.4666,1526055388017.6387
208,88.5,26105491456,1526055355277.4578,0,1526055328825.4666,1526055388017.6387
209,93.5,26099380224,1526055355473.2268,0,1526055328825.4666,1526055388017.6387
210,94.3,26102394880,1526055355677.5037,0,1526055328825.4666,1526055388017.6387
211,95.5,26102337536,1526055355877.4827,0,1526055328825.4666,1526055388017.6387
212,93.4,26101854208,1526055356073.4104,0,1526055328825.4666,1526055388017.6387
213,88.5,26108731392,1526055356281.6284,0,1526055328825.4666,1526055388017.6387
