cpu_load,mem_avail,timestamp
25.1,30258343936,1526536977098.9404
3.2,30257192960,1526536977297.8672
5.7,30257192960,1526536977495.7874
4.4,30256685056,1526536977695.8008
3.8,30256812032,1526536977895.7593
4.4,30256812032,1526536978095.884
4.5,30256685056,1526536978295.8572
5.0,30256685056,1526536978495.8418
3.8,30256685056,1526536978695.808
6.8,30256685056,1526536978895.8423
6.2,30256685056,1526536979095.7944
5.7,30256685056,1526536979295.7627
3.8,30256558080,1526536979495.8135
5.1,30256562176,1526536979695.8657
5.6,30256562176,1526536979895.8772
5.1,30247301120,1526536980096.0847
4.5,30247301120,1526536980295.8232
8.7,30242713600,1526536980496.083
13.9,30245670912,1526536980696.1821
11.6,30245605376,1526536980895.9036
13.8,30245576704,1526536981096.0923
12.1,30242492416,1526536981296.2136
15.5,30245560320,1526536981496.1033
13.8,30244380672,1526536981696.0425
13.2,30244003840,1526536981896.0205
11.1,30244130816,1526536982095.9893
12.3,30239768576,1526536982296.084
16.7,30240030720,1526536982496.2683
17.0,30239989760,1526536982696.1194
16.6,30239555584,1526536982896.2988
16.6,30239494144,1526536983096.1562
15.9,30242369536,1526536983296.0298
20.2,30242779136,1526536983496.2302
14.7,30242754560,1526536983696.1096
14.8,30242729984,1526536983896.0085
11.5,30242754560,1526536984095.99
11.5,30242926592,1526536984295.9885
11.5,30243024896,1526536984495.9534
19.4,30237356032,1526536984696.205
28.6,30240124928,1526536984896.0327
31.9,30235721728,1526536985096.386
38.5,30234959872,1526536985296.5303
36.1,30237720576,1526536985496.7234
39.3,30234906624,1526536985696.667
29.9,30237782016,1526536985896.5115
31.7,30237446144,1526536986096.5137
27.6,30235627520,1526536986296.5095
36.8,30233108480,1526536986496.666
30.8,30236053504,1526536986696.6467
35.8,30231973888,1526536986896.4675
35.0,30234398720,1526536987096.4812
35.4,30233526272,1526536987296.5835
32.3,30236839936,1526536987496.383
26.1,30236864512,1526536987696.2373
25.5,30235852800,1526536987896.0127
23.4,30235779072,1526536988096.2197
22.6,30236659712,1526536988296.1084
23.1,30236553216,1526536988496.3472
22.6,30236549120,1526536988696.323
26.3,30238031872,1526536988896.077
30.1,30238040064,1526536989095.9714
35.2,30232907776,1526536989296.2603
31.2,30235561984,1526536989496.2415
37.9,30231343104,1526536989696.2815
30.8,30233722880,1526536989896.329
39.6,30232805376,1526536990096.2075
33.3,30244900864,1526536990296.0989
37.9,30240043008,1526536990496.5476
36.5,30247247872,1526536990696.3816
33.5,30237433856,1526536990896.3218
34.8,30240653312,1526536991096.388
32.9,30238896128,1526536991296.2646
31.2,30237937664,1526536991496.348
27.8,30240083968,1526536991696.2896
29.9,30243512320,1526536991896.29
28.1,30239485952,1526536992096.3748
24.5,30242578432,1526536992296.5017
21.7,30241939456,1526536992496.3296
27.5,30240550912,1526536992696.4482
28.2,30244130816,1526536992896.436
31.0,30241394688,1526536993096.1975
27.2,30239870976,1526536993296.3953
33.1,30243696640,1526536993496.3645
34.4,30237859840,1526536993696.3677
35.2,30237732864,1526536993896.5098
28.5,30243172352,1526536994096.2605
31.0,30242045952,1526536994296.513
33.5,30243307520,1526536994496.6487
33.1,30242856960,1526536994696.5386
34.0,30245056512,1526536994896.144
28.0,30241955840,1526536995096.11
32.3,30241484800,1526536995296.3977
34.8,30245564416,1526536995496.365
33.8,30241198080,1526536995696.4607
30.2,30247575552,1526536995896.385
31.4,30246297600,1526536996096.29
26.8,30246146048,1526536996296.3608
25.6,30245847040,1526536996496.6196
26.3,30246342656,1526536996696.2683
29.6,30244724736,1526536996896.2285
30.1,30246420480,1526536997096.3533
41.2,30243061760,1526536997296.424
39.5,30242598912,1526536997496.3813
41.8,30242840576,1526536997696.4478
39.5,30240493568,1526536997896.2734
34.3,30241435648,1526536998096.5583
43.3,30246666240,1526536998296.101
43.4,30242512896,1526536998496.3884
36.9,30247878656,1526536998696.4219
36.9,30244007936,1526536998896.26
36.0,30244122624,1526536999096.424
33.1,30247858176,1526536999296.3977
