,cpu_load,mem_avail,timestamp,run
0,41.3,23241867264,1526031488967.8071,0
1,40.3,23239401472,1526031489167.7458,0
2,43.4,23239954432,1526031489365.1824,0
3,44.5,23236804608,1526031489565.9707,0
4,41.7,23235747840,1526031489765.7234,0
5,41.7,23235850240,1526031489965.7537,0
6,43.5,23235346432,1526031490165.5205,0
7,44.1,23234830336,1526031490365.5637,0
8,43.6,23235518464,1526031490565.4336,0
9,42.3,23235108864,1526031490765.4204,0
10,42.3,23235768320,1526031490965.3218,0
11,45.9,23235543040,1526031491165.4858,0
12,43.2,23235817472,1526031491365.4094,0
13,43.8,23235588096,1526031491565.4146,0
14,44.4,23235485696,1526031491765.3794,0
15,41.4,23235510272,1526031491965.5718,0
16,44.2,23234772992,1526031492165.4165,0
17,43.2,23235051520,1526031492365.1245,0
18,44.8,23235076096,1526031492565.6165,0
19,42.8,23235223552,1526031492765.6648,0
20,47.8,23235170304,1526031492965.413,0
21,44.4,23235145728,1526031493165.3755,0
22,42.1,23235207168,1526031493365.6328,0
23,46.4,23235309568,1526031493565.5403,0
24,45.8,23235534848,1526031493765.416,0
25,42.7,23235403776,1526031493965.5508,0
26,44.6,23232729088,1526031494165.5137,0
27,45.3,23232389120,1526031494365.4067,0
28,46.6,23198605312,1526031494566.1052,0
29,44.8,23196250112,1526031494766.0315,0
30,54.5,23189524480,1526031494965.1423,0
31,47.6,23187456000,1526031495164.989,0
32,49.0,23189577728,1526031495369.6145,0
33,50.7,23189118976,1526031495565.2595,0
34,51.1,23182278656,1526031495765.196,0
35,54.4,23179141120,1526031495968.0452,0
36,59.2,23177347072,1526031496165.3926,0
37,58.9,23178506240,1526031496365.3284,0
38,56.8,23178715136,1526031496565.535,0
39,52.6,23177400320,1526031496765.404,0
40,63.6,23171592192,1526031496966.491,0
41,62.7,23169048576,1526031497166.1577,0
42,57.8,23170965504,1526031497365.6091,0
43,59.6,23170441216,1526031497565.8408,0
44,60.7,23171993600,1526031497766.0552,0
45,68.2,23166771200,1526031497965.9658,0
46,66.4,23163916288,1526031498166.4202,0
47,64.0,23163322368,1526031498366.2454,0
48,63.3,23163817984,1526031498566.056,0
49,67.3,23156211712,1526031498766.0288,0
50,77.6,23152816128,1526031498968.0469,0
51,78.0,23153111040,1526031499165.673,0
52,67.1,23154995200,1526031499365.48,0
53,66.0,23152123904,1526031499565.89,0
54,76.4,23155978240,1526031499768.041,0
55,82.3,23147802624,1526031499969.6096,0
