,cpu_load,mem_avail,timestamp
135,94.2,26029203456,1526055673014.5437
136,91.8,26032496640,1526055673213.545
137,94.3,26034458624,1526055673417.035
138,95.4,26041176064,1526055673609.8828
139,92.2,26034696192,1526055673817.4758
140,94.2,26033942528,1526055674014.2173
141,95.4,26039955456,1526055674209.5886
142,91.3,26032443392,1526055674413.0227
143,91.7,26036584448,1526055674613.5178
144,94.3,26038956032,1526055674813.4846
145,94.1,26069295104,1526055675010.249
146,92.9,26066628608,1526055675210.3462
147,93.5,26068029440,1526055675412.9617
148,93.6,26061967360,1526055675614.8523
149,92.4,26067042304,1526055675813.4888
150,92.4,26068905984,1526055676010.2673
151,91.6,26071781376,1526055676211.2825
152,89.7,26069245952,1526055676411.1052
153,94.2,26065264640,1526055676612.4993
154,93.7,26071085056,1526055676810.1738
155,91.0,26071318528,1526055677012.1958
156,93.3,26066735104,1526055677217.6191
157,89.8,26075766784,1526055677409.822
158,90.7,26074521600,1526055677613.5332
159,93.5,26074202112,1526055677813.468
160,90.2,26075824128,1526055678010.605
161,95.5,26070069248,1526055678210.2065
162,90.9,26075844608,1526055678410.8364
163,90.9,26075156480,1526055678613.3552
164,93.6,26074112000,1526055678813.6694
165,89.9,26074517504,1526055679013.743
166,94.2,26073747456,1526055679216.9978
167,93.5,26070814720,1526055679414.0024
168,95.0,26074484736,1526055679614.0195
169,89.5,26075697152,1526055679815.977
170,92.1,26071797760,1526055680010.1223
171,91.5,26071138304,1526055680217.5051
172,89.5,26074304512,1526055680415.1152
173,91.1,26072748032,1526055680613.4795
174,89.0,26072899584,1526055680815.4717
175,87.2,26075856896,1526055681012.7878
176,91.1,26071433216,1526055681214.1125
177,91.4,26070089728,1526055681411.2566
178,92.2,26073141248,1526055681611.019
179,91.5,26072031232,1526055681810.552
180,89.9,26072494080,1526055682010.258
181,89.9,26070224896,1526055682210.429
182,93.3,26074013696,1526055682417.5686
183,90.0,26073378816,1526055682610.0405
184,92.4,26067021824,1526055682809.9512
185,90.3,26073825280,1526055683009.389
186,89.8,26066673664,1526055683213.4792
187,92.3,26069409792,1526055683421.4885
188,89.3,26069217280,1526055683614.263
189,90.1,26069934080,1526055683809.7817
190,91.9,26072989696,1526055684009.5027
191,93.7,26069307392,1526055684211.1877
192,90.6,26070048768,1526055684410.2505
193,90.3,26069839872,1526055684609.9363
194,88.3,26070581248,1526055684809.5107
195,86.3,26079399936,1526055685013.4016
196,88.3,26080210944,1526055685213.5369
197,88.0,26076028928,1526055685411.0042
198,91.8,26078433280,1526055685613.5527
199,92.2,26077966336,1526055685809.878
200,93.8,26077052928,1526055686013.4912
201,93.5,26080071680,1526055686213.3926
202,90.4,26076991488,1526055686413.4658
203,93.4,26076196864,1526055686609.9392
204,87.3,26085748736,1526055686809.8823
205,93.2,26083299328,1526055687014.082
206,91.1,26067001344,1526055687229.496
207,90.6,26082009088,1526055687413.5066
208,90.4,26079358976,1526055687613.566
209,96.1,26084995072,1526055687809.7246
210,93.2,26077806592,1526055688013.5234
211,94.1,26081140736,1526055688213.3608
212,91.1,26081107968,1526055688413.4902
213,94.3,26080509952,1526055688613.4187
214,91.5,26087559168,1526055688810.0164
215,96.9,26083721216,1526055689017.426
216,92.9,26082734080,1526055689213.4204
217,94.2,26082639872,1526055689411.4553
218,90.4,26085687296,1526055689610.0193
219,83.1,26087297024,1526055689810.9875
220,88.7,26082459648,1526055690012.3718
221,88.3,26085642240,1526055690214.823
222,89.3,26087870464,1526055690411.6184
223,89.4,26083090432,1526055690613.5217
224,83.3,26089701376,1526055690809.4116
225,91.9,26080481280,1526055691013.4858
226,93.5,26085908480,1526055691213.6006
227,89.5,26083962880,1526055691412.788
228,89.2,26079952896,1526055691613.4055
229,90.1,26083094528,1526055691810.2546
230,86.7,26083557376,1526055692014.2903
231,89.0,26082263040,1526055692210.0603
232,83.9,26085003264,1526055692411.148
233,85.8,26081865728,1526055692611.5437
234,88.1,26083094528,1526055692813.457
235,92.9,26083483648,1526055693015.76
236,90.5,26083622912,1526055693209.6523
237,91.1,26077822976,1526055693410.13
238,89.9,26077618176,1526055693609.4507
239,91.1,26081083392,1526055693812.0576
240,88.8,26080858112,1526055694013.406
241,91.5,26079494144,1526055694211.124
242,89.7,26080256000,1526055694410.4028
243,89.5,26076073984,1526055694610.0513
244,85.6,26079834112,1526055694809.76
245,85.8,26078478336,1526055695016.311
246,87.4,26078175232,1526055695212.4265
247,89.0,26079903744,1526055695409.5012
248,85.1,26079100928,1526055695613.5325
249,89.3,26079469568,1526055695812.8103
250,87.2,26079227904,1526055696011.087
251,89.0,26075873280,1526055696213.958
252,88.7,26079584256,1526055696409.6948
253,83.7,26079657984,1526055696611.3015
254,84.1,26080219136,1526055696813.5715
255,85.0,26077306880,1526055697013.5671
256,88.5,26075557888,1526055697210.129
257,84.7,26076852224,1526055697413.4194
258,87.3,26075860992,1526055697609.692
259,81.5,26079588352,1526055697809.7124
260,87.7,26079629312,1526055698009.774
261,88.6,26079039488,1526055698209.4302
262,87.7,26078740480,1526055698411.9421
263,81.7,26080817152,1526055698612.024
264,87.0,26081951744,1526055698817.4316
265,87.2,26081050624,1526055699013.3958
266,86.5,26080649216,1526055699210.2502
267,85.8,26084241408,1526055699413.3457
268,84.4,26081169408,1526055699613.5183
269,89.5,26084720640,1526055699810.071
270,88.9,26083405824,1526055700009.996
271,86.7,26083573760,1526055700210.7947
272,88.6,26085703680,1526055700409.5063
273,84.0,26083516416,1526055700611.2976
274,90.0,26082971648,1526055700817.64
275,85.5,26086248448,1526055701012.872
276,86.6,26086117376,1526055701213.3726
277,78.1,26090364928,1526055701410.004
278,85.5,26085326848,1526055701611.501
279,93.6,26088017920,1526055701809.9128
280,87.7,26089394176,1526055702010.0437
281,90.6,26086416384,1526055702209.8691
282,87.5,26085486592,1526055702413.32
283,83.4,26087862272,1526055702610.0344
284,89.9,26085068800,1526055702813.5676
285,91.2,26088538112,1526055703013.2598
286,90.8,26084655104,1526055703209.8726
287,90.7,26087735296,1526055703410.4976
288,83.2,26086936576,1526055703610.061
289,87.4,26083651584,1526055703809.826
290,85.2,26086236160,1526055704013.573
291,85.9,26087026688,1526055704210.0825
292,85.1,26086150144,1526055704410.3708
293,81.6,26082615296,1526055704609.8088
294,83.1,26083733504,1526055704810.0818
295,86.6,26079723520,1526055705013.4243
296,88.5,26079727616,1526055705213.4983
297,81.9,26079031296,1526055705417.5007
298,88.0,26078986240,1526055705613.4746
299,88.2,26075004928,1526055705813.5002
300,91.4,26078228480,1526055706009.962
301,89.9,26077675520,1526055706215.5403
302,89.6,26073526272,1526055706418.287
303,93.2,26074603520,1526055706610.096
304,92.9,26074750976,1526055706812.519
305,93.1,26075242496,1526055707017.2485
306,94.3,26074734592,1526055707214.303
307,89.4,26075131904,1526055707411.3506
308,89.5,26079268864,1526055707613.4995
309,91.4,26075566080,1526055707811.8877
310,94.2,26077831168,1526055708009.6345
311,90.3,26079223808,1526055708210.8213
312,91.7,26075869184,1526055708411.3374
313,92.5,26078384128,1526055708613.5857
314,91.7,26076409856,1526055708816.2175
315,96.3,26076114944,1526055709017.4834
316,92.8,26083446784,1526055709211.0808
317,92.6,26076561408,1526055709417.5835
318,94.7,26077503488,1526055709610.9058
319,90.5,26079039488,1526055709811.7695
320,93.2,26078003200,1526055710013.408
321,91.3,26083954688,1526055710209.9333
322,85.5,26073694208,1526055710413.4507
323,93.6,26079051776,1526055710609.7878
324,86.7,26077892608,1526055710817.4673
325,96.1,26079322112,1526055711010.7878
326,92.4,26081382400,1526055711213.643
327,91.2,26082156544,1526055711410.9546
328,91.4,26076708864,1526055711613.5093
329,91.6,26080124928,1526055711813.5603
330,95.5,26077134848,1526055712010.8335
331,93.6,26075676672,1526055712210.238
332,89.8,26080669696,1526055712412.899
333,89.4,26076291072,1526055712613.5332
334,89.5,26083479552,1526055712813.4417
335,92.4,26080342016,1526055713013.3635
336,92.9,26077798400,1526055713209.7517
337,90.3,26075594752,1526055713412.7026
338,92.4,26076639232,1526055713609.7324
339,91.1,26079481856,1526055713809.792
340,93.2,26077290496,1526055714009.955
341,89.2,26077077504,1526055714210.772
342,85.7,26077151232,1526055714415.7278
343,92.1,26078089216,1526055714611.5002
344,89.3,26077335552,1526055714810.2297
345,88.1,26074206208,1526055715013.6877
346,86.0,26066878464,1526055715210.754
347,83.5,26064687104,1526055715413.522
348,93.5,26060914688,1526055715613.5244
349,87.6,26071502848,1526055715809.4653
350,84.1,26044350464,1526055716013.5144
351,83.8,26042855424,1526055716213.7417
352,82.2,26042146816,1526055716413.4666
353,85.1,26046435328,1526055716613.4746
354,86.1,26044919808,1526055716811.5442
355,82.2,26047156224,1526055717011.6863
356,77.5,26047512576,1526055717209.9817
357,79.3,26048602112,1526055717414.388
358,77.6,26048282624,1526055717613.5735
359,79.2,26053234688,1526055717809.3328
360,73.8,26050314240,1526055718009.5178
361,72.9,26051166208,1526055718210.0647
362,70.3,26050605056,1526055718409.9692
363,75.0,26047819776,1526055718609.407
364,71.3,26049085440,1526055718809.6553
365,67.8,26052816896,1526055719009.5842
366,57.5,26052014080,1526055719209.382
367,58.1,26050572288,1526055719413.4893
368,61.6,26049724416,1526055719609.268
369,59.3,26052374528,1526055719811.1335
370,56.8,26053017600,1526055720013.3801
371,57.2,26053066752,1526055720210.728
372,59.6,26053312512,1526055720409.2898
373,56.3,26053353472,1526055720609.314
374,62.3,26051067904,1526055720809.2698
375,63.2,26051301376,1526055721009.8884
376,57.8,26054987776,1526055721209.7312
377,55.8,26055827456,1526055721409.6492
378,58.3,26052964352,1526055721609.458
379,56.7,26052681728,1526055721809.3074
380,52.7,26055933952,1526055722009.504
381,51.3,26056130560,1526055722210.2236
382,50.3,26055565312,1526055722409.3564
383,51.0,26056302592,1526055722609.6958
384,50.3,26055577600,1526055722809.365
385,52.2,26056314880,1526055723010.1284
386,51.6,26056171520,1526055723209.223
387,51.0,26056105984,1526055723411.468
388,51.3,26055991296,1526055723609.1987
389,51.7,26052567040,1526055723809.691
390,45.5,26056957952,1526055724010.1416
391,42.6,26056130560,1526055724209.321
392,42.5,26056273920,1526055724409.253
393,39.5,26056163328,1526055724609.293
394,42.2,26055573504,1526055724809.3032
395,45.0,26056658944,1526055725009.4348
396,43.4,26056048640,1526055725209.2947
397,46.1,26054643712,1526055725409.332
398,48.7,26053775360,1526055725609.1887
399,45.3,26057109504,1526055725809.1804
400,40.7,26057428992,1526055726009.2703
401,43.3,26056769536,1526055726209.7273
402,39.2,26057351168,1526055726409.3828
403,43.9,26094170112,1526055726609.8235
404,40.4,26095357952,1526055726809.44
405,42.0,26094501888,1526055727009.8389
406,41.3,26095161344,1526055727209.4192
407,42.7,26094927872,1526055727409.5198
408,40.1,26094825472,1526055727609.2625
