,cpu_load,mem_avail,timestamp
74,40.0,27409915904,1526054281599.5986
75,35.4,27406131200,1526054281799.3179
76,35.6,27409588224,1526054281999.5151
77,32.5,27409526784,1526054282199.39
78,37.7,27405893632,1526054282399.618
79,37.8,27405807616,1526054282599.4148
80,34.2,27406905344,1526054282799.3953
81,35.8,27409518592,1526054282999.1953
82,36.2,27409735680,1526054283199.859
83,36.6,27409108992,1526054283399.4143
84,35.8,27409788928,1526054283599.2222
85,31.6,27409145856,1526054283799.5752
86,33.3,27409784832,1526054283999.4136
87,37.6,27406761984,1526054284199.8997
88,38.0,27408674816,1526054284399.4597
89,39.2,27405881344,1526054284599.437
90,39.5,27406290944,1526054284800.0002
91,39.7,27404812288,1526054284999.425
92,37.0,27406364672,1526054285199.3323
93,39.5,27408826368,1526054285399.4316
94,41.8,27414491136,1526054285599.454
95,36.5,27417341952,1526054285799.574
96,41.5,27417698304,1526054285999.472
97,35.4,27418632192,1526054286199.581
98,35.2,27418509312,1526054286399.3577
99,33.5,27418927104,1526054286599.5522
100,34.1,27418415104,1526054286799.5164
101,31.6,27417722880,1526054286999.3718
102,33.1,27417788416,1526054287199.876
103,32.0,27418009600,1526054287400.1758
104,33.5,27418439680,1526054287599.4688
105,34.0,27418746880,1526054287799.4707
106,33.1,27418906624,1526054287999.392
107,32.7,27418886144,1526054288199.5732
108,35.2,27418533888,1526054288399.4023
109,30.7,27418251264,1526054288599.4097
110,34.4,27418566656,1526054288799.642
111,34.8,27418537984,1526054288999.073
112,36.3,27414781952,1526054289199.5586
113,36.5,27415052288,1526054289399.547
114,38.1,27414798336,1526054289599.685
115,39.0,27418632192,1526054289799.56
116,38.9,27416875008,1526054289999.4104
117,36.7,27418628096,1526054290199.5278
118,39.0,27414687744,1526054290399.6196
119,38.7,27414917120,1526054290599.1836
120,38.0,27414867968,1526054290799.324
121,34.2,27418157056,1526054290999.3586
122,37.2,27418222592,1526054291199.5315
123,35.0,27418488832,1526054291399.5999
124,34.2,27418578944,1526054291599.4958
125,32.7,27418251264,1526054291799.2285
126,32.9,27418533888,1526054291999.4636
127,36.2,27418476544,1526054292199.8323
128,32.3,27417501696,1526054292399.649
129,29.8,27418083328,1526054292599.7004
130,31.6,27418251264,1526054292799.724
131,33.5,27418710016,1526054292999.521
132,33.1,27418411008,1526054293199.6187
133,31.6,27418386432,1526054293399.8313
134,34.8,27418877952,1526054293599.7258
135,31.8,27417612288,1526054293799.5955
136,39.6,27414843392,1526054293999.585
137,39.4,27414872064,1526054294199.5706
138,38.5,27415662592,1526054294399.6074
139,39.2,27414798336,1526054294599.6238
140,38.8,27417960448,1526054294799.623
141,38.5,27414810624,1526054294999.3105
142,39.5,27418173440,1526054295199.6897
143,33.1,27418595328,1526054295399.2385
144,31.0,27418886144,1526054295599.492
145,31.2,27419201536,1526054295799.446
146,31.0,27420069888,1526054296000.035
147,34.2,27419013120,1526054296199.2886
148,30.3,27418095616,1526054296399.5225
149,32.9,27419643904,1526054296600.1128
150,37.5,27419381760,1526054296799.646
151,32.5,27418595328,1526054296999.4944
152,32.9,27419258880,1526054297200.3052
153,28.4,27419320320,1526054297400.0845
154,30.7,27418193920,1526054297599.3088
155,32.3,27420160000,1526054297799.3965
156,29.5,27418800128,1526054297999.4114
157,32.7,27418542080,1526054298199.5051
158,34.0,27419459584,1526054298400.5356
159,34.2,27418963968,1526054298599.3477
160,35.6,27419820032,1526054298799.684
161,36.1,27418841088,1526054298999.5457
162,32.5,27419508736,1526054299199.6262
163,31.6,27418619904,1526054299399.657
164,33.1,27419406336,1526054299599.894
165,33.3,27419205632,1526054299799.493
166,34.4,27418226688,1526054299999.4856
167,32.3,27419021312,1526054300199.4094
168,34.2,27418550272,1526054300399.3975
169,33.8,27418714112,1526054300599.8264
170,33.1,27418841088,1526054300799.4387
171,35.2,27419029504,1526054300999.6682
172,34.0,27419783168,1526054301199.5095
173,32.1,27419013120,1526054301399.6956
174,35.7,27420082176,1526054301599.6287
175,34.0,27419119616,1526054301799.3206
176,31.6,27419209728,1526054301999.6702
177,31.6,27419418624,1526054302199.2698
178,35.2,27419238400,1526054302399.5796
179,32.9,27419131904,1526054302599.5818
180,32.3,27419316224,1526054302799.3557
181,30.5,27419369472,1526054302999.7039
182,34.4,27419082752,1526054303199.9937
183,34.0,27418419200,1526054303399.6853
184,35.4,27419525120,1526054303599.5671
185,34.8,27419213824,1526054303799.6155
186,35.5,27415695360,1526054303999.5173
187,41.1,27415339008,1526054304199.6343
188,38.5,27415687168,1526054304399.8733
189,43.4,27414761472,1526054304599.2532
190,39.1,27414876160,1526054304799.7808
191,34.0,27418206208,1526054304999.8242
192,33.3,27415048192,1526054305199.2202
193,39.6,27418267648,1526054305399.7249
194,39.4,27426947072,1526054305599.5608
195,36.6,27426369536,1526054305799.3306
196,34.4,27426820096,1526054305999.731
197,34.6,27426426880,1526054306199.3604
198,35.2,27427102720,1526054306399.4324
199,35.8,27427106816,1526054306599.5032
200,34.8,27427250176,1526054306799.198
201,35.0,27427155968,1526054306999.7373
202,37.8,27426816000,1526054307199.4263
203,36.8,27427262464,1526054307399.3171
204,33.5,27427045376,1526054307599.7852
205,34.6,27427049472,1526054307799.7983
206,34.6,27426304000,1526054307999.6406
207,35.2,27427983360,1526054308199.2869
208,35.6,27426373632,1526054308400.2761
209,33.1,27426443264,1526054308600.476
210,35.4,27428163584,1526054308799.4182
211,33.1,27427221504,1526054308999.8318
212,33.5,27427913728,1526054309199.6306
213,35.8,27428261888,1526054309399.6287
214,33.5,27426803712,1526054309599.732
215,30.7,27427377152,1526054309799.5776
216,34.8,27427409920,1526054309999.5205
217,32.1,27428241408,1526054310199.6086
218,34.6,27427692544,1526054310399.6147
219,30.3,27427672064,1526054310599.5054
220,34.8,27427872768,1526054310799.4272
221,33.3,27428130816,1526054310999.5227
222,35.2,27427311616,1526054311199.5913
223,33.5,27428528128,1526054311399.3796
224,33.5,27427295232,1526054311599.508
225,32.5,27428597760,1526054311800.5164
226,32.7,27427577856,1526054311999.2454
227,31.0,27428298752,1526054312199.7922
228,29.3,27427950592,1526054312399.333
229,33.8,27426975744,1526054312599.5403
230,33.3,27427127296,1526054312799.4846
231,32.9,27427307520,1526054312999.596
232,32.3,27427893248,1526054313199.5896
233,37.6,27427753984,1526054313399.5054
234,30.7,27428118528,1526054313599.8413
235,32.9,27428536320,1526054313799.861
236,33.5,27428442112,1526054313999.5947
237,33.1,27428315136,1526054314199.6375
238,32.1,27426615296,1526054314399.2664
239,34.4,27428044800,1526054314599.5652
240,30.7,27427938304,1526054314799.3918
241,32.5,27427033088,1526054314999.4192
242,31.8,27427287040,1526054315199.472
243,35.7,27427319808,1526054315399.7751
244,38.6,27424423936,1526054315599.3386
245,39.8,27424288768,1526054315799.4595
246,39.5,27424911360,1526054315999.9973
247,38.7,27424346112,1526054316199.6829
248,40.6,27426336768,1526054316399.699
249,35.4,27426594816,1526054316600.089
250,32.5,27425845248,1526054316799.5706
251,35.8,27426488320,1526054316999.695
252,32.5,27427332096,1526054317199.7126
253,35.2,27427233792,1526054317400.5278
254,31.4,27426783232,1526054317599.87
255,34.6,27427033088,1526054317799.553
256,34.0,27426381824,1526054317999.4937
257,37.6,27427827712,1526054318200.0093
258,36.1,27427037184,1526054318399.4082
259,31.1,27428048896,1526054318599.1562
260,37.0,27426824192,1526054318799.4663
261,35.8,27428126720,1526054318999.3772
262,33.8,27427741696,1526054319199.5544
263,36.2,27427409920,1526054319399.2346
264,33.5,27427385344,1526054319599.251
265,35.2,27427696640,1526054319799.4836
266,33.5,27427639296,1526054319999.48
267,30.9,27427672064,1526054320199.3372
268,31.6,27427397632,1526054320400.0374
269,31.6,27428007936,1526054320599.8462
270,31.8,27427155968,1526054320799.5457
271,32.5,27427471360,1526054320999.3518
272,33.7,27427815424,1526054321199.3672
273,31.2,27427237888,1526054321399.2908
274,32.1,27427307520,1526054321599.5496
275,35.0,27427405824,1526054321799.7874
276,31.4,27427143680,1526054321999.6926
277,32.3,27426783232,1526054322199.386
278,34.0,27428020224,1526054322399.3386
279,32.5,27427295232,1526054322600.2454
280,33.5,27427876864,1526054322799.592
281,33.1,27427373056,1526054322999.2227
282,32.1,27427782656,1526054323200.121
283,34.0,27427696640,1526054323399.317
284,34.8,27426926592,1526054323599.7974
285,33.5,27426590720,1526054323799.494
286,34.4,27426963456,1526054323999.376
287,39.1,27424116736,1526054324199.344
288,37.2,27426693120,1526054324400.883
289,35.1,27424997376,1526054324599.3618
290,39.4,27426504704,1526054324799.7632
291,40.6,27423940608,1526054324999.7869
292,37.7,27424419840,1526054325199.7537
293,38.2,27422760960,1526054325399.7263
294,40.0,27424571392,1526054325599.3047
295,34.8,27427758080,1526054325799.5046
296,38.4,27427074048,1526054325999.484
297,33.5,27427786752,1526054326199.4004
298,35.8,27427233792,1526054326399.6245
299,35.6,27427311616,1526054326599.5823
300,33.3,27427647488,1526054326799.689
301,33.3,27426156544,1526054326999.3562
302,36.3,27426959360,1526054327199.571
303,32.7,27427246080,1526054327400.0193
304,34.8,27426697216,1526054327599.5217
305,33.3,27427397632,1526054327799.7983
306,36.4,27427266560,1526054327999.596
307,35.7,27427573760,1526054328199.622
308,34.2,27427168256,1526054328399.8396
309,34.6,27427602432,1526054328599.4966
310,35.6,27426344960,1526054328799.665
311,37.8,27426713600,1526054328999.5437
312,34.2,27426611200,1526054329199.4438
313,33.1,27427934208,1526054329399.6692
314,39.6,27426779136,1526054329599.3323
315,37.3,27427483648,1526054329799.521
316,33.8,27427459072,1526054329999.618
317,30.5,27428098048,1526054330199.5889
318,36.0,27427627008,1526054330399.437
319,34.6,27427618816,1526054330599.5886
320,36.8,27427188736,1526054330799.5007
321,32.9,27427102720,1526054330999.423
322,32.1,27426910208,1526054331199.9158
323,31.6,27427074048,1526054331399.5457
324,31.6,27427618816,1526054331599.5186
325,30.7,27427590144,1526054331799.6414
326,37.9,27428384768,1526054331999.378
327,32.9,27427475456,1526054332199.3967
328,33.1,27428024320,1526054332399.6145
329,30.5,27428347904,1526054332599.6113
330,29.3,27427508224,1526054332799.411
331,31.8,27427422208,1526054332999.7134
332,32.3,27428352000,1526054333199.2524
333,36.4,27427368960,1526054333399.4172
334,33.8,27428384768,1526054333599.6423
335,38.9,27423354880,1526054333799.4028
336,38.5,27423084544,1526054333999.5515
337,29.9,27426975744,1526054334199.4785
338,27.8,27421982720,1526054334399.632
339,27.0,27422375936,1526054334599.3706
340,22.7,27422502912,1526054334799.765
341,27.0,27421642752,1526054334999.449
342,25.2,27421286400,1526054335199.5286
343,29.6,27424681984,1526054335399.8826
